#queryid	MCT.f.0240	MCT.f.0241	MCT.f.0242	MCT.f.0243	MCT.f.0244	MCT.f.0245	MCT.f.0247	MCT.f.0248	MCT.f.0249	MCT.f.0250	MCT.f.0252	MCT.f.0253	MCT.f.0254	MCT.f.0255	taxonomy
cazy_0160_gene_13028	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	3.0	2.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH16
cazy_0496_gene_2115	0.0	5.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH16
cazy_0515_gene_2146	0.0	3.0	0.0	3.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH16
cazy_0555_gene_22938	0.0	1.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	6.0	9.0	0.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH16
cazy_0069_gene_11151	0.0	7.0	0.0	3.0	0.0	6.0	11.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0286_gene_15504	0.0	1.0	0.0	1.0	0.0	2.0	6.0	0.0	3.0	12.0	9.0	0.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0306_gene_15981	0.0	3.0	0.0	1.0	0.0	3.0	2.0	0.0	2.0	8.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0015_gene_10305	0.0	1.0	0.0	0.0	0.0	7.0	30.0	0.0	13.0	30.0	30.0	0.0	3.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0023_gene_10461	0.0	3.0	0.0	2.0	0.0	4.0	21.0	0.0	16.0	22.0	21.0	0.0	8.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0035_gene_10677	0.0	4.0	0.0	7.0	0.0	3.0	14.0	0.0	6.0	14.0	11.0	0.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0045_gene_10822	0.0	8.0	0.0	7.0	0.0	12.0	25.0	0.0	13.0	50.0	23.0	0.0	7.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0057_gene_11003	0.0	1.0	0.0	0.0	0.0	1.0	11.0	0.0	10.0	19.0	15.0	0.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0111_gene_12242	0.0	1.0	0.0	1.0	0.0	5.0	35.0	1.0	23.0	48.0	31.0	0.0	11.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0120_gene_12365	0.0	4.0	0.0	3.0	0.0	5.0	5.0	0.0	1.0	10.0	9.0	0.0	6.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0138_gene_12671	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	10.0	8.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0166_gene_13142	0.0	1.0	0.0	7.0	0.0	1.0	15.0	0.0	10.0	17.0	6.0	0.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0169_gene_13216	0.0	1.0	0.0	2.0	0.0	5.0	3.0	0.0	2.0	7.0	12.0	0.0	6.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0216_gene_1401	1.0	21.0	0.0	7.0	0.0	26.0	24.0	1.0	3.0	6.0	4.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0229_gene_14183	1.0	1.0	0.0	4.0	0.0	8.0	21.0	0.0	11.0	33.0	22.0	0.0	2.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0232_gene_14202	0.0	2.0	0.0	2.0	0.0	7.0	16.0	0.0	8.0	27.0	7.0	0.0	2.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0272_gene_15179	0.0	0.0	0.0	1.0	0.0	2.0	16.0	0.0	5.0	15.0	12.0	0.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0276_gene_15310	0.0	3.0	0.0	7.0	0.0	4.0	15.0	0.0	4.0	10.0	8.0	0.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0284_gene_15450	0.0	24.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0301_gene_15866	0.0	1.0	0.0	4.0	0.0	0.0	7.0	0.0	3.0	6.0	5.0	0.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0325_gene_16252	0.0	4.0	0.0	5.0	0.0	3.0	15.0	0.0	8.0	11.0	7.0	0.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0329_gene_16336	0.0	1.0	0.0	1.0	0.0	2.0	5.0	0.0	4.0	6.0	1.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0365_gene_1742	1.0	20.0	0.0	8.0	0.0	23.0	51.0	0.0	20.0	46.0	69.0	0.0	24.0	28.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0619_gene_3044	0.0	21.0	0.0	0.0	0.0	1.0	12.0	0.0	2.0	38.0	21.0	0.0	9.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0655_gene_3784	0.0	2.0	0.0	5.0	0.0	7.0	49.0	0.0	14.0	56.0	36.0	0.0	10.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0727_gene_4960	0.0	13.0	0.0	7.0	0.0	16.0	13.0	0.0	1.0	4.0	6.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0737_gene_510	0.0	15.0	0.0	4.0	0.0	26.0	26.0	2.0	2.0	8.0	4.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0738_gene_5150	3.0	18.0	0.0	7.0	0.0	25.0	35.0	0.0	2.0	9.0	9.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0746_gene_5291	0.0	27.0	0.0	0.0	0.0	14.0	13.0	0.0	6.0	27.0	30.0	0.0	7.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0753_gene_5384	0.0	32.0	0.0	4.0	0.0	6.0	0.0	1.0	0.0	5.0	1.0	0.0	12.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0754_gene_5397	1.0	27.0	0.0	0.0	0.0	11.0	12.0	0.0	11.0	37.0	24.0	0.0	8.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0826_gene_7010	1.0	3.0	0.0	6.0	0.0	7.0	12.0	0.0	12.0	10.0	11.0	0.0	14.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0831_gene_7088	0.0	1.0	0.0	5.0	0.0	9.0	24.0	0.0	7.0	35.0	20.0	0.0	3.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0853_gene_7728	0.0	22.0	0.0	1.0	0.0	2.0	9.0	0.0	5.0	27.0	20.0	0.0	4.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0867_gene_8065	0.0	1.0	0.0	3.0	0.0	9.0	24.0	0.0	17.0	34.0	17.0	0.0	12.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0878_gene_8266	0.0	1.0	0.0	4.0	0.0	7.0	16.0	0.0	8.0	20.0	14.0	0.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0879_gene_8267	1.0	2.0	0.0	3.0	0.0	4.0	8.0	0.0	7.0	11.0	11.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0918_gene_9094	0.0	25.0	0.0	0.0	0.0	5.0	14.0	1.0	8.0	37.0	25.0	0.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0921_gene_9117	2.0	0.0	0.0	7.0	0.0	8.0	24.0	0.0	15.0	48.0	37.0	0.0	9.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0926_gene_9160	0.0	7.0	0.0	9.0	0.0	6.0	30.0	1.0	8.0	24.0	35.0	1.0	11.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0936_gene_9282	0.0	3.0	0.0	5.0	0.0	10.0	32.0	0.0	14.0	44.0	39.0	0.0	14.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0951_gene_961	1.0	21.0	0.0	1.0	0.0	8.0	14.0	0.0	4.0	33.0	32.0	0.0	3.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0957_gene_9839	0.0	2.0	0.0	1.0	0.0	4.0	21.0	1.0	7.0	14.0	6.0	0.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0061_gene_11118	0.0	0.0	0.0	1.0	0.0	1.0	11.0	0.0	5.0	19.0	13.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0086_gene_11713	0.0	1.0	0.0	5.0	0.0	4.0	7.0	0.0	6.0	12.0	15.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0090_gene_11886	0.0	2.0	0.0	0.0	0.0	2.0	6.0	0.0	1.0	8.0	8.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0168_gene_13191	0.0	2.0	0.0	2.0	0.0	2.0	9.0	0.0	5.0	10.0	4.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0182_gene_13323	1.0	1.0	0.0	0.0	0.0	2.0	5.0	0.0	2.0	8.0	3.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0327_gene_16316	0.0	3.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	2.0	3.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0339_gene_16486	0.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	1.0	12.0	4.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0363_gene_1733	0.0	21.0	0.0	5.0	0.0	4.0	0.0	0.0	1.0	5.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0372_gene_1775	0.0	10.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	14.0	9.0	0.0	5.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0403_gene_18519	0.0	1.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	2.0	0.0	4.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0408_gene_18623	0.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0448_gene_19699	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	3.0	1.0	0.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0478_gene_20557	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	4.0	4.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0487_gene_2079	0.0	7.0	0.0	3.0	0.0	4.0	8.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0490_gene_2080	0.0	5.0	0.0	3.0	0.0	9.0	10.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0587_gene_2483	0.0	11.0	0.0	2.0	0.0	20.0	11.0	0.0	3.0	5.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0611_gene_2927	0.0	12.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	8.0	17.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0626_gene_3141	0.0	4.0	0.0	4.0	0.0	7.0	6.0	1.0	1.0	3.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0628_gene_3187	0.0	15.0	0.0	1.0	0.0	1.0	4.0	0.0	3.0	9.0	13.0	0.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0647_gene_3577	0.0	13.0	0.0	1.0	0.0	4.0	4.0	1.0	3.0	17.0	9.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0660_gene_3926	0.0	8.0	0.0	0.0	0.0	4.0	4.0	0.0	2.0	12.0	11.0	0.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0689_gene_4532	0.0	13.0	0.0	0.0	0.0	1.0	5.0	0.0	5.0	16.0	11.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0748_gene_5304	0.0	8.0	0.0	3.0	0.0	9.0	12.0	0.0	2.0	2.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0812_gene_6780	1.0	18.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	12.0	9.0	0.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0938_gene_9289	0.0	1.0	0.0	2.0	0.0	6.0	14.0	0.0	3.0	17.0	14.0	0.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0942_gene_9351	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	3.0	3.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0185_gene_13369	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0248_gene_14435	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0281_gene_15407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0292_gene_15651	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0	1.0	3.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0294_gene_15725	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0307_gene_15987	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0324_gene_1625	0.0	8.0	0.0	1.0	0.0	4.0	4.0	0.0	3.0	6.0	8.0	0.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0416_gene_18819	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	2.0	6.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0445_gene_19627	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0450_gene_19708	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0548_gene_22688	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0729_gene_4965	0.0	3.0	0.0	0.0	0.0	3.0	4.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0756_gene_5412	0.0	10.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0770_gene_5828	1.0	11.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0787_gene_617	0.0	4.0	0.0	0.0	0.0	9.0	8.0	0.0	2.0	7.0	11.0	0.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0813_gene_6795	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	1.0	4.0	4.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0876_gene_8219	0.0	5.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	7.0	6.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0914_gene_9004	0.0	2.0	0.0	1.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0917_gene_9068	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0963_gene_9953	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0152_gene_12898	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	6.0	4.0	0.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0509_gene_21383	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0517_gene_21485	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0536_gene_22158	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0643_gene_3476	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0707_gene_4743	0.0	0.0	0.0	3.0	0.0	2.0	6.0	0.0	4.0	5.0	9.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0794_gene_6253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0900_gene_87	0.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	4.0	3.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0223_gene_14052	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0499_gene_21203	0.0	1.0	0.0	4.0	0.0	5.0	8.0	0.0	8.0	10.0	9.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0507_gene_21290	0.0	0.0	0.0	2.0	0.0	5.0	9.0	0.0	4.0	5.0	5.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0690_gene_4551	0.0	10.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	8.0	9.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0477_gene_20493	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0750_gene_5329	0.0	6.0	0.0	6.0	0.0	6.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0025_gene_10463	0.0	1.0	0.0	0.0	1.0	1.0	9.0	0.0	6.0	5.0	2.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0031_gene_10585	1.0	0.0	0.0	4.0	0.0	1.0	10.0	1.0	7.0	10.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0189_gene_13420	0.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	4.0	2.0	5.0	0.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0273_gene_15194	0.0	2.0	0.0	0.0	0.0	4.0	2.0	0.0	3.0	3.0	3.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0501_gene_21225	0.0	1.0	0.0	3.0	0.0	3.0	9.0	0.0	4.0	5.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0558_gene_23005	0.0	0.0	0.0	2.0	0.0	1.0	7.0	0.0	1.0	3.0	2.0	0.0	8.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0822_gene_6978	0.0	8.0	0.0	2.0	0.0	2.0	7.0	0.0	5.0	9.0	8.0	0.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0038_gene_10705	0.0	2.0	0.0	2.0	0.0	3.0	11.0	0.0	2.0	6.0	8.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0047_gene_10824	0.0	2.0	0.0	4.0	0.0	6.0	20.0	1.0	27.0	32.0	21.0	1.0	6.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0122_gene_12388	0.0	9.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	11.0	7.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0167_gene_13174	0.0	0.0	0.0	2.0	0.0	3.0	9.0	0.0	3.0	7.0	6.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0259_gene_14696	0.0	1.0	0.0	0.0	0.0	3.0	12.0	0.0	8.0	11.0	15.0	0.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0321_gene_16246	0.0	0.0	0.0	0.0	0.0	1.0	13.0	0.0	3.0	8.0	9.0	0.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0349_gene_16926	0.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0	3.0	5.0	4.0	0.0	2.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0369_gene_17572	0.0	0.0	0.0	1.0	0.0	1.0	5.0	0.0	2.0	11.0	7.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0401_gene_18514	0.0	0.0	0.0	2.0	0.0	3.0	7.0	0.0	4.0	7.0	5.0	0.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
