#queryid	MCT.f.0103	MCT.f.0104	MCT.f.0106	MCT.f.0107	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0111	MCT.f.0112	MCT.f.0113	MCT.f.0114	MCT.f.0115	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0119	taxonomy
cazy_0746_gene_22430	29.0	12.0	4.0	0.0	3.0	1.0	1.0	0.0	3.0	1.0	0.0	2.0	0.0	5.0	11.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0774_gene_22887	16.0	15.0	14.0	10.0	29.0	8.0	3.0	0.0	24.0	1.0	3.0	22.0	12.0	9.0	32.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0780_gene_2301	0.0	1.0	4.0	37.0	19.0	47.0	1.0	3.0	6.0	0.0	1.0	7.0	3.0	3.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0787_gene_2314	0.0	0.0	2.0	31.0	24.0	45.0	0.0	3.0	10.0	0.0	3.0	2.0	1.0	2.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0800_gene_2345	9.0	4.0	8.0	42.0	21.0	28.0	0.0	2.0	7.0	2.0	6.0	6.0	5.0	14.0	2.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0808_gene_2352	3.0	1.0	9.0	8.0	8.0	26.0	2.0	1.0	20.0	10.0	1.0	15.0	13.0	14.0	20.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0817_gene_2373	0.0	1.0	2.0	40.0	22.0	32.0	0.0	3.0	6.0	2.0	4.0	9.0	1.0	4.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0819_gene_2375	1.0	0.0	2.0	34.0	25.0	30.0	0.0	2.0	5.0	1.0	4.0	5.0	2.0	5.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0834_gene_24224	2.0	0.0	4.0	6.0	8.0	6.0	2.0	0.0	5.0	0.0	1.0	7.0	0.0	4.0	3.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0848_gene_24421	4.0	1.0	1.0	4.0	2.0	5.0	1.0	1.0	6.0	4.0	4.0	0.0	1.0	17.0	7.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0875_gene_24874	6.0	2.0	8.0	9.0	5.0	9.0	0.0	1.0	5.0	0.0	2.0	24.0	7.0	12.0	7.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0881_gene_25011	1.0	4.0	7.0	5.0	6.0	2.0	0.0	0.0	7.0	3.0	1.0	8.0	4.0	5.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0889_gene_25234	24.0	22.0	2.0	1.0	2.0	10.0	2.0	2.0	1.0	0.0	1.0	3.0	2.0	19.0	16.0	26.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0895_gene_25415	0.0	3.0	6.0	15.0	4.0	6.0	1.0	0.0	6.0	0.0	0.0	4.0	2.0	3.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0905_gene_25694	9.0	5.0	3.0	4.0	6.0	3.0	0.0	0.0	6.0	1.0	2.0	2.0	0.0	5.0	10.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0911_gene_25722	1.0	2.0	6.0	11.0	21.0	2.0	1.0	0.0	2.0	1.0	0.0	7.0	0.0	2.0	7.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0955_gene_2677	5.0	1.0	5.0	5.0	1.0	16.0	2.0	2.0	12.0	6.0	2.0	15.0	9.0	19.0	16.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0966_gene_27054	3.0	2.0	7.0	11.0	12.0	4.0	0.0	0.0	6.0	1.0	0.0	4.0	3.0	5.0	7.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0967_gene_27090	4.0	1.0	2.0	4.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0984_gene_27247	32.0	11.0	4.0	1.0	1.0	2.0	0.0	0.0	3.0	1.0	1.0	4.0	3.0	3.0	17.0	40.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0992_gene_27423	8.0	9.0	4.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0	27.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1028_gene_2782	1.0	2.0	8.0	3.0	3.0	11.0	1.0	6.0	10.0	8.0	1.0	13.0	11.0	7.0	9.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1043_gene_28123	5.0	6.0	4.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	2.0	10.0	11.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1083_gene_29146	1.0	0.0	7.0	3.0	4.0	6.0	2.0	0.0	8.0	1.0	1.0	6.0	1.0	2.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1234_gene_32213	5.0	2.0	3.0	2.0	4.0	3.0	1.0	0.0	2.0	0.0	0.0	5.0	2.0	3.0	8.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1240_gene_32680	0.0	2.0	3.0	14.0	5.0	8.0	0.0	0.0	7.0	0.0	0.0	9.0	2.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1307_gene_3419	12.0	18.0	18.0	22.0	21.0	24.0	2.0	5.0	23.0	7.0	6.0	51.0	24.0	32.0	18.0	31.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1414_gene_3668	6.0	3.0	8.0	39.0	19.0	32.0	0.0	0.0	7.0	1.0	4.0	12.0	7.0	15.0	16.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1527_gene_3931	31.0	22.0	7.0	1.0	2.0	1.0	0.0	0.0	5.0	2.0	1.0	0.0	1.0	12.0	13.0	34.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1557_gene_3992	2.0	6.0	4.0	4.0	5.0	8.0	2.0	1.0	10.0	4.0	0.0	15.0	10.0	8.0	15.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1563_gene_4000	28.0	13.0	24.0	14.0	30.0	4.0	1.0	1.0	29.0	2.0	3.0	43.0	13.0	12.0	32.0	26.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1690_gene_4722	76.0	45.0	14.0	5.0	2.0	10.0	2.0	2.0	9.0	6.0	2.0	6.0	6.0	16.0	53.0	121.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1709_gene_5005	34.0	39.0	39.0	28.0	38.0	15.0	4.0	1.0	21.0	10.0	3.0	38.0	31.0	20.0	36.0	51.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1710_gene_5006	27.0	29.0	20.0	29.0	32.0	9.0	0.0	0.0	27.0	1.0	2.0	28.0	16.0	13.0	35.0	28.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1721_gene_513	4.0	4.0	8.0	7.0	5.0	20.0	7.0	1.0	15.0	9.0	1.0	16.0	9.0	19.0	13.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1723_gene_5207	39.0	32.0	6.0	2.0	1.0	13.0	6.0	1.0	8.0	3.0	2.0	7.0	2.0	23.0	39.0	44.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1765_gene_5855	9.0	11.0	13.0	3.0	3.0	13.0	2.0	1.0	5.0	0.0	0.0	4.0	1.0	10.0	3.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1776_gene_5960	9.0	5.0	5.0	10.0	3.0	14.0	1.0	1.0	13.0	7.0	1.0	17.0	5.0	14.0	10.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1816_gene_6667	7.0	3.0	3.0	0.0	6.0	18.0	0.0	3.0	12.0	2.0	1.0	21.0	14.0	18.0	19.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1821_gene_6780	5.0	5.0	10.0	20.0	11.0	14.0	0.0	6.0	6.0	1.0	0.0	6.0	5.0	3.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1833_gene_6888	10.0	12.0	13.0	19.0	18.0	24.0	2.0	3.0	31.0	7.0	9.0	42.0	22.0	31.0	13.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1841_gene_6925	57.0	42.0	47.0	30.0	56.0	16.0	8.0	2.0	42.0	7.0	3.0	58.0	29.0	36.0	60.0	57.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1875_gene_7347	26.0	23.0	5.0	1.0	3.0	12.0	2.0	2.0	3.0	7.0	2.0	2.0	1.0	22.0	14.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1894_gene_7706	12.0	14.0	16.0	19.0	15.0	10.0	2.0	3.0	21.0	2.0	6.0	41.0	21.0	27.0	14.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1898_gene_7743	84.0	67.0	23.0	7.0	13.0	38.0	8.0	5.0	26.0	9.0	6.0	14.0	10.0	37.0	44.0	66.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1941_gene_8546	5.0	2.0	14.0	13.0	11.0	11.0	0.0	1.0	9.0	3.0	0.0	19.0	14.0	9.0	5.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1951_gene_8847	2.0	3.0	12.0	5.0	5.0	15.0	4.0	3.0	13.0	6.0	3.0	13.0	11.0	17.0	18.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1954_gene_8922	0.0	1.0	5.0	35.0	27.0	41.0	0.0	5.0	11.0	1.0	1.0	6.0	4.0	1.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1971_gene_9119	18.0	18.0	20.0	43.0	22.0	35.0	3.0	3.0	39.0	5.0	5.0	68.0	31.0	30.0	18.0	50.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1983_gene_9328	11.0	15.0	21.0	21.0	24.0	20.0	4.0	4.0	26.0	7.0	11.0	46.0	25.0	34.0	17.0	29.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1988_gene_9387	52.0	41.0	9.0	1.0	3.0	17.0	3.0	2.0	7.0	6.0	1.0	3.0	3.0	19.0	18.0	30.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_1990_gene_9469	4.0	6.0	8.0	0.0	1.0	18.0	2.0	2.0	13.0	8.0	0.0	10.0	9.0	2.0	12.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_2001_gene_9628	38.0	31.0	44.0	19.0	53.0	9.0	7.0	1.0	25.0	3.0	2.0	54.0	15.0	21.0	50.0	51.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_2015_gene_9947	1.0	1.0	3.0	43.0	25.0	39.0	0.0	5.0	6.0	3.0	3.0	5.0	2.0	4.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0005_gene_10029	15.0	12.0	17.0	9.0	19.0	1.0	2.0	0.0	11.0	1.0	0.0	15.0	7.0	16.0	22.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0145_gene_12449	1.0	0.0	0.0	8.0	9.0	1.0	0.0	0.0	3.0	1.0	0.0	4.0	1.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0156_gene_12583	18.0	12.0	15.0	7.0	19.0	9.0	2.0	1.0	13.0	0.0	4.0	22.0	4.0	6.0	18.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0198_gene_13096	9.0	4.0	12.0	4.0	15.0	2.0	1.0	0.0	10.0	1.0	1.0	12.0	7.0	5.0	13.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0210_gene_13381	1.0	0.0	1.0	13.0	8.0	25.0	0.0	0.0	4.0	0.0	0.0	5.0	3.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0262_gene_14503	9.0	16.0	12.0	4.0	16.0	4.0	0.0	1.0	10.0	1.0	1.0	18.0	10.0	6.0	27.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0274_gene_14790	0.0	0.0	1.0	13.0	6.0	9.0	0.0	0.0	3.0	1.0	1.0	1.0	0.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0279_gene_14833	1.0	3.0	3.0	10.0	6.0	11.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	5.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0427_gene_17187	0.0	0.0	1.0	15.0	18.0	13.0	1.0	2.0	0.0	0.0	0.0	1.0	5.0	2.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0499_gene_18246	0.0	2.0	0.0	5.0	7.0	2.0	0.0	0.0	6.0	0.0	0.0	2.0	2.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0615_gene_20182	0.0	1.0	3.0	13.0	10.0	8.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0636_gene_20441	0.0	0.0	2.0	8.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	3.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0667_gene_21045	0.0	0.0	3.0	8.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	3.0	4.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0694_gene_21534	0.0	0.0	0.0	5.0	6.0	6.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0709_gene_21751	2.0	0.0	4.0	5.0	2.0	5.0	0.0	2.0	3.0	0.0	1.0	3.0	0.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0786_gene_23134	0.0	1.0	5.0	4.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0793_gene_23242	13.0	8.0	13.0	14.0	12.0	0.0	3.0	0.0	9.0	0.0	1.0	13.0	5.0	5.0	12.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0822_gene_23811	5.0	9.0	9.0	5.0	12.0	1.0	0.0	0.0	7.0	1.0	0.0	9.0	1.0	3.0	16.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0823_gene_23815	1.0	2.0	0.0	5.0	2.0	1.0	0.0	2.0	2.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0840_gene_24292	2.0	1.0	3.0	8.0	5.0	11.0	0.0	0.0	3.0	0.0	1.0	1.0	3.0	6.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0864_gene_24594	0.0	2.0	2.0	6.0	3.0	2.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0938_gene_26291	14.0	13.0	12.0	6.0	19.0	3.0	1.0	0.0	15.0	1.0	1.0	13.0	7.0	3.0	16.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1009_gene_27614	3.0	3.0	4.0	6.0	10.0	6.0	0.0	1.0	14.0	3.0	3.0	30.0	9.0	12.0	8.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1030_gene_27885	0.0	0.0	0.0	12.0	6.0	14.0	0.0	1.0	3.0	0.0	2.0	3.0	2.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1033_gene_27965	0.0	0.0	2.0	2.0	3.0	1.0	1.0	2.0	1.0	1.0	0.0	2.0	2.0	0.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1093_gene_29260	6.0	10.0	8.0	8.0	13.0	1.0	2.0	0.0	10.0	1.0	0.0	12.0	8.0	8.0	17.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1129_gene_29894	0.0	0.0	4.0	9.0	6.0	3.0	0.0	1.0	1.0	0.0	0.0	3.0	3.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1165_gene_30756	2.0	1.0	5.0	7.0	2.0	6.0	0.0	1.0	6.0	1.0	3.0	7.0	1.0	5.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1228_gene_32020	0.0	1.0	1.0	4.0	5.0	5.0	0.0	0.0	1.0	0.0	1.0	7.0	0.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1256_gene_33055	1.0	1.0	3.0	14.0	7.0	7.0	0.0	1.0	6.0	0.0	2.0	2.0	2.0	3.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1266_gene_33267	4.0	0.0	4.0	6.0	4.0	3.0	0.0	1.0	5.0	0.0	1.0	5.0	1.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1267_gene_33304	6.0	3.0	4.0	9.0	3.0	2.0	1.0	0.0	2.0	0.0	0.0	6.0	0.0	5.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1268_gene_33311	0.0	0.0	2.0	1.0	4.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1337_gene_35062	3.0	3.0	2.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1396_gene_36201	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1570_gene_40152	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1669_gene_43942	0.0	0.0	3.0	5.0	3.0	0.0	0.0	1.0	2.0	1.0	0.0	4.0	2.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1673_gene_44001	3.0	3.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1805_gene_6615	5.0	1.0	2.0	8.0	7.0	7.0	0.0	0.0	3.0	0.0	1.0	7.0	0.0	4.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1850_gene_710	0.0	0.0	1.0	6.0	7.0	22.0	0.0	1.0	3.0	1.0	0.0	1.0	2.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1856_gene_7186	8.0	3.0	7.0	12.0	10.0	22.0	3.0	3.0	7.0	0.0	3.0	25.0	17.0	20.0	5.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1871_gene_7328	0.0	1.0	1.0	14.0	17.0	21.0	0.0	2.0	4.0	2.0	1.0	4.0	2.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_1889_gene_7532	4.0	4.0	7.0	9.0	9.0	10.0	0.0	3.0	13.0	1.0	2.0	24.0	13.0	8.0	9.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0021_gene_10500	0.0	0.0	1.0	2.0	3.0	5.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0046_gene_1072	3.0	0.0	1.0	12.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0132_gene_12260	3.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0133_gene_12262	7.0	8.0	6.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	5.0	3.0	8.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0237_gene_1398	3.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0336_gene_15704	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0407_gene_1671	3.0	0.0	0.0	9.0	1.0	4.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0468_gene_17738	4.0	7.0	2.0	1.0	4.0	1.0	0.0	0.0	2.0	1.0	0.0	3.0	1.0	3.0	9.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0538_gene_1899	4.0	3.0	4.0	5.0	6.0	2.0	0.0	1.0	4.0	0.0	0.0	6.0	4.0	4.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0770_gene_22850	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0820_gene_23774	0.0	1.0	0.0	9.0	5.0	5.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0866_gene_24620	4.0	2.0	2.0	2.0	3.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_1084_gene_29148	0.0	0.0	5.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_1423_gene_36899	2.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_1497_gene_38628	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_1628_gene_42123	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_1640_gene_426	0.0	1.0	2.0	0.0	1.0	3.0	1.0	0.0	3.0	0.0	0.0	1.0	2.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_1711_gene_5018	0.0	0.0	2.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
