#queryid	MCT.f.0562	MCT.f.0564	MCT.f.0565	MCT.f.0566	MCT.f.0567	MCT.f.0568	MCT.f.0570	MCT.f.0572	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0577	MCT.f.0578	taxonomy
cazy_0434_gene_20574	1.0	5.0	3.0	1.0	5.0	5.0	3.0	0.0	0.0	1.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0469_gene_2169	2.0	8.0	2.0	7.0	8.0	29.0	14.0	0.0	6.0	8.0	4.0	2.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0474_gene_2220	2.0	13.0	2.0	14.0	8.0	31.0	29.0	0.0	5.0	5.0	6.0	1.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0476_gene_2222	2.0	12.0	1.0	3.0	6.0	25.0	21.0	1.0	2.0	8.0	2.0	2.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0518_gene_3380	5.0	15.0	2.0	8.0	1.0	21.0	24.0	1.0	7.0	6.0	5.0	4.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0592_gene_4664	4.0	14.0	7.0	10.0	8.0	3.0	4.0	0.0	1.0	0.0	7.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0595_gene_4703	1.0	9.0	9.0	9.0	8.0	3.0	1.0	0.0	1.0	1.0	3.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0628_gene_5429	3.0	8.0	18.0	12.0	4.0	9.0	6.0	0.0	0.0	5.0	8.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0652_gene_5746	4.0	5.0	14.0	9.0	3.0	14.0	6.0	0.0	3.0	0.0	4.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0689_gene_6320	2.0	3.0	3.0	3.0	3.0	1.0	3.0	0.0	1.0	2.0	5.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0749_gene_7363	2.0	1.0	7.0	8.0	5.0	7.0	8.0	0.0	2.0	4.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0759_gene_7551	5.0	7.0	5.0	6.0	3.0	4.0	7.0	1.0	3.0	6.0	6.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0791_gene_815	2.0	16.0	3.0	12.0	4.0	27.0	19.0	0.0	4.0	17.0	5.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0830_gene_8751	2.0	11.0	11.0	17.0	11.0	9.0	9.0	0.0	5.0	4.0	8.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0838_gene_8895	3.0	10.0	6.0	5.0	6.0	5.0	2.0	0.0	0.0	4.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0853_gene_9146	5.0	14.0	13.0	25.0	9.0	8.0	7.0	0.0	3.0	3.0	5.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0855_gene_9181	3.0	6.0	5.0	9.0	4.0	2.0	3.0	0.0	0.0	2.0	5.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0886_gene_973	2.0	25.0	15.0	25.0	11.0	49.0	32.0	0.0	5.0	12.0	13.0	6.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0888_gene_974	0.0	22.0	6.0	17.0	5.0	44.0	34.0	1.0	4.0	17.0	8.0	3.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0891_gene_9770	3.0	4.0	7.0	7.0	6.0	10.0	9.0	1.0	3.0	0.0	4.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0138_gene_12584	1.0	0.0	2.0	7.0	3.0	16.0	1.0	0.0	2.0	0.0	4.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0156_gene_13057	1.0	0.0	3.0	14.0	1.0	17.0	0.0	0.0	2.0	4.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0607_gene_4954	0.0	27.0	8.0	13.0	12.0	8.0	5.0	1.0	2.0	2.0	0.0	1.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0822_gene_8642	2.0	9.0	10.0	15.0	7.0	16.0	0.0	1.0	1.0	0.0	2.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0341_gene_17911	1.0	3.0	6.0	3.0	4.0	13.0	6.0	0.0	1.0	1.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0399_gene_19484	1.0	4.0	5.0	4.0	2.0	4.0	3.0	0.0	1.0	2.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0530_gene_3559	3.0	8.0	13.0	11.0	9.0	20.0	21.0	0.0	6.0	2.0	12.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0531_gene_3559	1.0	5.0	6.0	5.0	9.0	18.0	16.0	1.0	3.0	6.0	11.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0650_gene_5734	1.0	13.0	10.0	11.0	10.0	9.0	8.0	1.0	5.0	2.0	3.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0761_gene_7603	5.0	7.0	8.0	12.0	7.0	6.0	24.0	0.0	2.0	4.0	9.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0022_gene_10324	8.0	9.0	17.0	12.0	5.0	17.0	14.0	0.0	1.0	8.0	6.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0040_gene_10619	3.0	6.0	3.0	10.0	8.0	6.0	13.0	1.0	5.0	2.0	8.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0047_gene_10745	6.0	13.0	8.0	15.0	9.0	7.0	5.0	0.0	4.0	5.0	11.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0059_gene_10889	2.0	4.0	7.0	4.0	3.0	6.0	19.0	0.0	0.0	2.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0089_gene_11550	1.0	3.0	12.0	4.0	4.0	5.0	6.0	0.0	3.0	4.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0106_gene_11979	1.0	12.0	5.0	9.0	1.0	15.0	9.0	0.0	4.0	8.0	5.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0170_gene_13301	2.0	2.0	6.0	2.0	1.0	8.0	6.0	0.0	4.0	1.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0191_gene_13770	1.0	0.0	9.0	2.0	5.0	7.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0214_gene_14586	0.0	5.0	2.0	4.0	4.0	9.0	13.0	0.0	2.0	3.0	5.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0295_gene_1666	2.0	6.0	4.0	9.0	3.0	30.0	18.0	1.0	3.0	18.0	3.0	1.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0303_gene_1690	1.0	18.0	1.0	10.0	12.0	52.0	26.0	2.0	3.0	10.0	8.0	2.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0391_gene_19234	1.0	8.0	6.0	6.0	8.0	2.0	6.0	0.0	3.0	6.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0415_gene_1993	0.0	4.0	2.0	7.0	4.0	18.0	8.0	0.0	0.0	2.0	2.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0423_gene_201	3.0	21.0	4.0	15.0	4.0	34.0	22.0	0.0	2.0	7.0	3.0	1.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0509_gene_3131	2.0	12.0	1.0	13.0	4.0	35.0	11.0	0.0	6.0	7.0	7.0	3.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0695_gene_6347	5.0	14.0	2.0	12.0	6.0	61.0	24.0	0.0	2.0	12.0	10.0	4.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0875_gene_9534	2.0	12.0	10.0	12.0	7.0	20.0	23.0	0.0	9.0	6.0	8.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0073_gene_11211	0.0	1.0	2.0	6.0	4.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT1
cazy_0847_gene_9052	2.0	0.0	5.0	2.0	3.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT11
cazy_0881_gene_9605	1.0	2.0	1.0	1.0	0.0	4.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_0107_gene_12000	1.0	3.0	3.0	6.0	2.0	1.0	8.0	0.0	0.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0402_gene_1957	3.0	6.0	4.0	8.0	3.0	28.0	11.0	0.0	4.0	9.0	8.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0573_gene_4285	0.0	7.0	1.0	3.0	4.0	16.0	10.0	1.0	2.0	3.0	4.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0655_gene_5831	1.0	3.0	5.0	3.0	2.0	5.0	3.0	0.0	2.0	2.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0001_gene_10014	3.0	1.0	3.0	5.0	0.0	3.0	1.0	0.0	1.0	5.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0028_gene_1045	0.0	3.0	0.0	0.0	1.0	4.0	2.0	0.0	2.0	1.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0061_gene_11006	1.0	0.0	1.0	3.0	1.0	4.0	3.0	0.0	1.0	2.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0070_gene_11151	0.0	5.0	3.0	11.0	2.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0071_gene_11152	0.0	2.0	4.0	6.0	3.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0108_gene_12068	0.0	3.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0118_gene_12260	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0121_gene_12308	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0122_gene_12320	0.0	2.0	1.0	0.0	0.0	3.0	3.0	0.0	1.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0135_gene_12552	0.0	0.0	0.0	1.0	3.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0136_gene_12553	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0145_gene_12755	0.0	3.0	2.0	1.0	0.0	4.0	5.0	0.0	1.0	1.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0205_gene_14391	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0215_gene_14607	0.0	2.0	0.0	5.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0242_gene_152	1.0	3.0	0.0	1.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0259_gene_15728	0.0	1.0	2.0	3.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0275_gene_1611	0.0	1.0	0.0	4.0	3.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0305_gene_16980	0.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0312_gene_17179	1.0	4.0	7.0	1.0	3.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0317_gene_1728	0.0	6.0	0.0	2.0	1.0	12.0	3.0	0.0	2.0	2.0	1.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0318_gene_1729	0.0	3.0	1.0	5.0	1.0	10.0	3.0	0.0	0.0	4.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0332_gene_17600	2.0	0.0	2.0	1.0	0.0	1.0	5.0	0.0	2.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0347_gene_18256	0.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0373_gene_18824	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0377_gene_18923	0.0	3.0	4.0	4.0	2.0	4.0	2.0	0.0	0.0	1.0	1.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0381_gene_19020	0.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0417_gene_19968	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0418_gene_20033	0.0	2.0	3.0	4.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0444_gene_20889	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0448_gene_21033	0.0	2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0454_gene_21394	0.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0463_gene_21599	0.0	0.0	4.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0465_gene_2161	0.0	3.0	2.0	3.0	2.0	9.0	4.0	0.0	1.0	1.0	6.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0466_gene_2162	1.0	5.0	0.0	8.0	4.0	19.0	11.0	0.0	2.0	1.0	5.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0470_gene_21751	0.0	0.0	6.0	2.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0471_gene_21807	0.0	0.0	4.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0473_gene_2203	0.0	4.0	4.0	3.0	2.0	15.0	10.0	1.0	1.0	7.0	4.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0487_gene_2527	0.0	2.0	0.0	0.0	1.0	5.0	2.0	1.0	3.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0489_gene_2696	0.0	1.0	1.0	0.0	1.0	17.0	7.0	0.0	5.0	6.0	2.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0525_gene_3512	1.0	2.0	1.0	1.0	0.0	7.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0546_gene_3839	0.0	3.0	3.0	1.0	0.0	9.0	4.0	0.0	0.0	3.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0547_gene_3840	0.0	2.0	1.0	1.0	0.0	7.0	7.0	0.0	1.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0557_gene_4070	0.0	1.0	1.0	0.0	0.0	6.0	4.0	0.0	1.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0558_gene_4071	0.0	3.0	0.0	0.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0565_gene_4114	0.0	2.0	1.0	2.0	3.0	10.0	0.0	0.0	2.0	2.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0566_gene_41	0.0	4.0	1.0	2.0	0.0	13.0	3.0	0.0	1.0	3.0	4.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0567_gene_4165	0.0	4.0	0.0	2.0	1.0	9.0	8.0	0.0	2.0	2.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0575_gene_4294	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0583_gene_4458	0.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0590_gene_4658	0.0	6.0	2.0	1.0	4.0	11.0	7.0	0.0	3.0	3.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0615_gene_4996	0.0	1.0	1.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0639_gene_5524	0.0	0.0	2.0	5.0	1.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0677_gene_6151	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0740_gene_7246	0.0	0.0	2.0	1.0	0.0	3.0	2.0	0.0	1.0	1.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0741_gene_7247	2.0	2.0	2.0	3.0	3.0	2.0	3.0	0.0	1.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0818_gene_854	2.0	6.0	2.0	3.0	4.0	11.0	6.0	0.0	0.0	6.0	5.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0845_gene_9038	0.0	7.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0279_gene_1616	1.0	3.0	2.0	2.0	4.0	15.0	10.0	0.0	1.0	2.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT23
cazy_0744_gene_7256	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT26
cazy_0036_gene_10545	0.0	1.0	0.0	0.0	1.0	9.0	3.0	0.0	0.0	3.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0374_gene_18825	0.0	1.0	2.0	3.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0730_gene_6868	2.0	1.0	1.0	2.0	2.0	0.0	5.0	0.0	0.0	1.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0816_gene_853	0.0	6.0	3.0	14.0	1.0	19.0	15.0	0.0	2.0	7.0	4.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0893_gene_9857	1.0	2.0	0.0	6.0	2.0	2.0	1.0	0.0	0.0	2.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0007_gene_10066	1.0	2.0	1.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0101_gene_11869	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0115_gene_122	0.0	3.0	0.0	9.0	3.0	11.0	9.0	0.0	1.0	3.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0190_gene_1376	0.0	5.0	0.0	3.0	3.0	7.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0209_gene_14503	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0733_gene_6969	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0812_gene_8424	0.0	0.0	0.0	2.0	0.0	5.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0276_gene_16118	2.0	6.0	4.0	8.0	4.0	2.0	3.0	0.0	2.0	2.0	3.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
cazy_0587_gene_4594	1.0	5.0	1.0	10.0	3.0	11.0	6.0	0.0	3.0	3.0	2.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
cazy_0604_gene_4903	1.0	7.0	2.0	9.0	5.0	17.0	14.0	0.0	2.0	6.0	9.0	4.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
cazy_0630_gene_543	1.0	12.0	4.0	13.0	8.0	39.0	14.0	1.0	9.0	9.0	7.0	1.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
