#queryid	MCT.f.0358	MCT.f.0359	MCT.f.0360	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0373	MCT.f.0374	taxonomy
cazy_1393_gene_5818	5.0	0.0	5.0	3.0	18.0	6.0	11.0	7.0	13.0	12.0	4.0	2.0	2.0	0.0	0.0	28.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1406_gene_6046	5.0	2.0	6.0	1.0	10.0	8.0	5.0	3.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1432_gene_6362	7.0	1.0	4.0	0.0	10.0	11.0	7.0	3.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1472_gene_7191	8.0	3.0	6.0	0.0	15.0	8.0	12.0	6.0	13.0	8.0	3.0	2.0	1.0	0.0	0.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1517_gene_8231	12.0	2.0	2.0	2.0	18.0	6.0	12.0	6.0	12.0	4.0	2.0	0.0	4.0	0.0	0.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1518_gene_8239	7.0	1.0	2.0	3.0	13.0	14.0	1.0	3.0	7.0	2.0	0.0	0.0	1.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1531_gene_8666	7.0	1.0	3.0	3.0	14.0	9.0	5.0	2.0	2.0	4.0	4.0	0.0	2.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1586_gene_9468	9.0	3.0	9.0	4.0	21.0	5.0	11.0	3.0	5.0	3.0	6.0	1.0	0.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0420_gene_16360	21.0	13.0	1.0	1.0	19.0	5.0	14.0	24.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_1119_gene_3129	0.0	12.0	15.0	0.0	47.0	4.0	16.0	11.0	14.0	34.0	9.0	0.0	4.0	0.0	0.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_1376_gene_5546	31.0	5.0	28.0	6.0	70.0	20.0	27.0	17.0	20.0	12.0	13.0	5.0	3.0	0.0	2.0	34.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0002_gene_10072	24.0	7.0	8.0	1.0	20.0	6.0	17.0	16.0	7.0	3.0	9.0	6.0	0.0	0.0	0.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0433_gene_16607	20.0	13.0	11.0	1.0	29.0	3.0	27.0	21.0	32.0	10.0	19.0	13.0	0.0	0.0	0.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0462_gene_17117	15.0	4.0	11.0	2.0	31.0	4.0	24.0	19.0	24.0	11.0	9.0	3.0	1.0	0.0	0.0	28.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0884_gene_2564	28.0	2.0	19.0	4.0	41.0	8.0	23.0	13.0	9.0	7.0	17.0	5.0	0.0	1.0	0.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0918_gene_26544	3.0	2.0	2.0	0.0	6.0	0.0	13.0	5.0	10.0	0.0	3.0	3.0	0.0	0.0	0.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0965_gene_27846	2.0	2.0	0.0	0.0	4.0	2.0	5.0	3.0	3.0	1.0	7.0	3.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1037_gene_29704	16.0	2.0	2.0	1.0	8.0	1.0	7.0	6.0	2.0	3.0	6.0	1.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1066_gene_30252	2.0	0.0	1.0	0.0	4.0	1.0	7.0	8.0	5.0	1.0	2.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1159_gene_32124	0.0	3.0	0.0	0.0	2.0	0.0	4.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1185_gene_32952	4.0	0.0	2.0	0.0	2.0	1.0	1.0	5.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1249_gene_3544	7.0	2.0	5.0	1.0	5.0	0.0	4.0	1.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1311_gene_4453	26.0	6.0	10.0	7.0	25.0	8.0	24.0	11.0	9.0	5.0	11.0	5.0	1.0	0.0	0.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1539_gene_8809	14.0	1.0	12.0	2.0	24.0	4.0	28.0	30.0	16.0	2.0	9.0	9.0	0.0	0.0	0.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0046_gene_1059	7.0	2.0	5.0	2.0	19.0	18.0	17.0	11.0	14.0	18.0	8.0	4.0	4.0	1.0	0.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0063_gene_1081	17.0	3.0	10.0	2.0	29.0	5.0	28.0	27.0	34.0	10.0	6.0	9.0	2.0	0.0	0.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0233_gene_13548	17.0	5.0	11.0	3.0	46.0	5.0	35.0	24.0	23.0	8.0	15.0	5.0	1.0	0.0	0.0	47.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0395_gene_1612	8.0	5.0	7.0	5.0	44.0	17.0	14.0	22.0	20.0	10.0	5.0	1.0	0.0	0.0	0.0	26.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0475_gene_17301	5.0	1.0	2.0	0.0	15.0	6.0	4.0	8.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0496_gene_17545	23.0	3.0	21.0	1.0	44.0	4.0	17.0	14.0	8.0	9.0	6.0	4.0	0.0	0.0	0.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0519_gene_1804	7.0	0.0	4.0	2.0	9.0	5.0	2.0	2.0	3.0	3.0	1.0	0.0	1.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0530_gene_18309	24.0	8.0	19.0	2.0	36.0	3.0	31.0	28.0	29.0	7.0	11.0	11.0	1.0	0.0	0.0	51.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0542_gene_18678	16.0	3.0	8.0	3.0	17.0	7.0	21.0	12.0	11.0	6.0	6.0	6.0	1.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0569_gene_19223	32.0	3.0	26.0	3.0	48.0	17.0	23.0	16.0	13.0	8.0	10.0	7.0	1.0	0.0	0.0	29.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0594_gene_1963	21.0	8.0	9.0	0.0	27.0	3.0	14.0	6.0	14.0	7.0	7.0	3.0	0.0	0.0	0.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0596_gene_19671	16.0	3.0	3.0	0.0	16.0	9.0	12.0	7.0	9.0	5.0	11.0	4.0	0.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0601_gene_19789	6.0	3.0	5.0	0.0	13.0	3.0	7.0	4.0	8.0	4.0	5.0	1.0	1.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0603_gene_19823	21.0	3.0	17.0	4.0	22.0	3.0	13.0	12.0	9.0	6.0	2.0	3.0	0.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0604_gene_19824	33.0	3.0	5.0	2.0	24.0	7.0	23.0	11.0	10.0	6.0	12.0	8.0	0.0	0.0	0.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0606_gene_19850	3.0	2.0	5.0	3.0	6.0	1.0	10.0	13.0	12.0	7.0	4.0	2.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0662_gene_21074	8.0	6.0	3.0	1.0	31.0	4.0	28.0	12.0	22.0	4.0	9.0	1.0	1.0	0.0	0.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0669_gene_21100	13.0	3.0	3.0	1.0	10.0	8.0	4.0	4.0	12.0	2.0	2.0	1.0	1.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0876_gene_25477	9.0	0.0	3.0	0.0	13.0	6.0	9.0	5.0	5.0	1.0	4.0	2.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0908_gene_2639	8.0	2.0	3.0	3.0	17.0	16.0	8.0	5.0	11.0	4.0	7.0	1.0	2.0	0.0	0.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1015_gene_2912	9.0	7.0	7.0	1.0	17.0	4.0	10.0	10.0	11.0	3.0	6.0	3.0	2.0	0.0	0.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1027_gene_29439	2.0	0.0	2.0	1.0	5.0	1.0	7.0	6.0	7.0	4.0	5.0	1.0	1.0	0.0	1.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1056_gene_30018	7.0	0.0	10.0	4.0	29.0	3.0	11.0	5.0	6.0	8.0	2.0	1.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1187_gene_33130	1.0	0.0	0.0	0.0	4.0	1.0	2.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1294_gene_4210	15.0	2.0	5.0	0.0	14.0	2.0	11.0	8.0	6.0	5.0	7.0	3.0	0.0	0.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1353_gene_5213	9.0	6.0	9.0	1.0	16.0	6.0	12.0	5.0	4.0	5.0	3.0	2.0	0.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1363_gene_5342	31.0	7.0	19.0	0.0	49.0	14.0	30.0	11.0	16.0	3.0	15.0	5.0	0.0	0.0	0.0	47.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1375_gene_5544	39.0	6.0	22.0	4.0	38.0	17.0	24.0	16.0	13.0	7.0	16.0	7.0	1.0	0.0	0.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1378_gene_562	25.0	7.0	18.0	12.0	48.0	37.0	22.0	20.0	22.0	17.0	7.0	5.0	3.0	0.0	0.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1379_gene_5629	3.0	0.0	3.0	1.0	11.0	10.0	3.0	5.0	4.0	3.0	4.0	0.0	1.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1440_gene_6540	35.0	7.0	23.0	3.0	54.0	15.0	30.0	15.0	22.0	9.0	25.0	3.0	1.0	0.0	0.0	29.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1553_gene_899	21.0	0.0	9.0	6.0	38.0	19.0	23.0	9.0	22.0	8.0	7.0	0.0	4.0	0.0	0.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0637_gene_20513	3.0	0.0	1.0	1.0	8.0	3.0	7.0	2.0	4.0	2.0	1.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH99
cazy_0997_gene_28443	4.0	0.0	2.0	0.0	10.0	0.0	5.0	4.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH99
cazy_1150_gene_3197	4.0	3.0	3.0	0.0	7.0	3.0	7.0	3.0	8.0	2.0	1.0	2.0	1.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH99
cazy_1485_gene_7353	6.0	1.0	2.0	2.0	15.0	3.0	9.0	1.0	7.0	2.0	4.0	0.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH99
cazy_0636_gene_20491	0.0	0.0	0.0	0.0	6.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT101
cazy_0800_gene_23683	2.0	0.0	2.0	0.0	5.0	2.0	6.0	2.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT101
cazy_0809_gene_2387	2.0	2.0	3.0	0.0	7.0	3.0	8.0	4.0	4.0	2.0	1.0	1.0	1.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_1047_gene_2986	14.0	2.0	6.0	1.0	25.0	3.0	9.0	7.0	8.0	4.0	5.0	2.0	0.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_1478_gene_7319	5.0	1.0	2.0	0.0	4.0	1.0	4.0	7.0	4.0	3.0	4.0	1.0	1.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_0072_gene_10877	2.0	1.0	6.0	2.0	8.0	4.0	8.0	1.0	8.0	3.0	2.0	0.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_1116_gene_31164	2.0	1.0	1.0	0.0	1.0	0.0	2.0	5.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_1285_gene_4043	6.0	0.0	1.0	1.0	9.0	5.0	4.0	4.0	4.0	5.0	1.0	1.0	1.0	0.0	0.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_1439_gene_6534	5.0	5.0	2.0	1.0	9.0	3.0	11.0	5.0	4.0	5.0	4.0	0.0	0.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_1550_gene_8922	1.0	1.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0093_gene_11303	1.0	0.0	2.0	0.0	5.0	1.0	1.0	3.0	1.0	0.0	5.0	0.0	0.0	1.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0101_gene_11400	4.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0102_gene_11401	1.0	1.0	2.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0106_gene_11428	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0125_gene_11776	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0132_gene_11898	10.0	1.0	2.0	1.0	8.0	0.0	1.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0171_gene_12524	7.0	3.0	1.0	0.0	5.0	0.0	8.0	6.0	1.0	3.0	4.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0218_gene_13353	0.0	2.0	2.0	0.0	5.0	2.0	4.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0219_gene_13354	1.0	1.0	1.0	1.0	3.0	2.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0220_gene_13354	1.0	1.0	1.0	0.0	5.0	4.0	2.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0231_gene_13525	1.0	7.0	5.0	0.0	1.0	1.0	5.0	6.0	1.0	2.0	1.0	0.0	3.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0243_gene_1369	1.0	2.0	3.0	1.0	7.0	1.0	2.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0252_gene_13925	8.0	3.0	4.0	1.0	13.0	5.0	10.0	2.0	5.0	1.0	3.0	0.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0265_gene_1412	3.0	0.0	0.0	1.0	3.0	6.0	3.0	2.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0267_gene_1415	5.0	0.0	1.0	1.0	7.0	2.0	3.0	3.0	3.0	2.0	3.0	1.0	1.0	1.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0268_gene_1416	6.0	0.0	0.0	2.0	5.0	3.0	2.0	5.0	3.0	3.0	1.0	1.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0281_gene_1439	7.0	0.0	5.0	0.0	9.0	1.0	3.0	1.0	7.0	1.0	1.0	1.0	1.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0282_gene_14396	6.0	1.0	3.0	0.0	3.0	0.0	6.0	5.0	6.0	5.0	6.0	3.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0301_gene_14607	2.0	0.0	1.0	0.0	4.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0329_gene_14999	5.0	0.0	0.0	0.0	10.0	0.0	6.0	0.0	8.0	2.0	1.0	1.0	1.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0330_gene_15000	4.0	0.0	2.0	0.0	4.0	1.0	7.0	7.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0333_gene_1504	1.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0349_gene_15334	4.0	1.0	2.0	0.0	1.0	0.0	4.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0363_gene_15	1.0	2.0	1.0	1.0	4.0	6.0	0.0	3.0	6.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0369_gene_15573	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0372_gene_1560	4.0	0.0	2.0	1.0	4.0	9.0	1.0	1.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0396_gene_16131	5.0	0.0	0.0	1.0	5.0	4.0	0.0	2.0	2.0	0.0	4.0	1.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0413_gene_1631	0.0	1.0	1.0	1.0	13.0	6.0	3.0	2.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0477_gene_17315	3.0	1.0	4.0	0.0	7.0	2.0	4.0	1.0	7.0	1.0	1.0	2.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0481_gene_17334	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0498_gene_17588	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0518_gene_18028	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0525_gene_18209	4.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0536_gene_1842	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	5.0	2.0	0.0	0.0	1.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0556_gene_19025	0.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0574_gene_19282	0.0	0.0	3.0	0.0	5.0	2.0	3.0	4.0	9.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0635_gene_20490	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0649_gene_20780	1.0	0.0	1.0	2.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0654_gene_2090	2.0	1.0	1.0	1.0	8.0	4.0	3.0	2.0	3.0	0.0	3.0	1.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0699_gene_21716	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0701_gene_21719	0.0	2.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0727_gene_22191	5.0	2.0	2.0	1.0	15.0	1.0	10.0	7.0	8.0	2.0	5.0	4.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0744_gene_22672	1.0	3.0	2.0	0.0	3.0	1.0	3.0	4.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0751_gene_22777	3.0	0.0	1.0	1.0	5.0	2.0	7.0	3.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0767_gene_23115	3.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
