#queryid	MCT.f.0206	MCT.f.0208	MCT.f.0209	MCT.f.0211	MCT.f.0213	MCT.f.0214	MCT.f.0215	MCT.f.0216	MCT.f.0218	MCT.f.0219	MCT.f.0220	MCT.f.0221	taxonomy
cazy_0797_gene_9007	2.0	1.0	3.0	2.0	1.0	1.0	9.0	4.0	10.0	8.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0814_gene_9450	0.0	0.0	1.0	0.0	3.0	0.0	3.0	4.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0815_gene_9469	1.0	0.0	0.0	0.0	2.0	3.0	1.0	6.0	1.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0817_gene_955	2.0	0.0	2.0	0.0	1.0	0.0	5.0	1.0	3.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0818_gene_956	2.0	0.0	6.0	1.0	3.0	1.0	5.0	4.0	6.0	8.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0819_gene_9598	1.0	0.0	2.0	0.0	0.0	0.0	6.0	1.0	7.0	6.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0829_gene_9802	2.0	0.0	1.0	0.0	2.0	0.0	6.0	4.0	9.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0172_gene_14118	3.0	0.0	4.0	0.0	5.0	2.0	8.0	5.0	12.0	11.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0416_gene_21865	0.0	0.0	2.0	1.0	1.0	1.0	4.0	0.0	5.0	4.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0821_gene_9682	6.0	0.0	7.0	0.0	10.0	13.0	16.0	10.0	31.0	14.0	18.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0070_gene_11553	3.0	0.0	4.0	0.0	4.0	5.0	9.0	5.0	16.0	11.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0074_gene_11627	4.0	0.0	1.0	0.0	2.0	5.0	7.0	9.0	5.0	3.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0099_gene_12255	2.0	0.0	5.0	0.0	2.0	1.0	3.0	9.0	20.0	11.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0115_gene_12677	1.0	1.0	4.0	0.0	4.0	2.0	10.0	4.0	15.0	10.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0147_gene_13587	3.0	0.0	4.0	0.0	2.0	2.0	4.0	5.0	11.0	10.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0247_gene_16262	3.0	0.0	2.0	0.0	3.0	1.0	5.0	6.0	8.0	5.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0286_gene_17595	0.0	0.0	2.0	0.0	0.0	1.0	7.0	9.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0394_gene_21109	6.0	0.0	3.0	3.0	3.0	0.0	2.0	3.0	11.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0458_gene_2342	4.0	0.0	6.0	0.0	3.0	8.0	9.0	5.0	14.0	10.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0534_gene_3502	11.0	0.0	2.0	3.0	9.0	9.0	29.0	30.0	17.0	5.0	46.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0536_gene_3559	1.0	0.0	2.0	0.0	10.0	11.0	10.0	9.0	16.0	8.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0767_gene_8451	1.0	0.0	1.0	0.0	20.0	5.0	6.0	14.0	33.0	11.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0092_gene_12129	3.0	0.0	9.0	1.0	1.0	0.0	3.0	5.0	12.0	5.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0173_gene_14122	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	8.0	13.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0065_gene_11404	0.0	0.0	2.0	0.0	6.0	6.0	9.0	5.0	13.0	5.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0202_gene_14824	1.0	0.0	1.0	0.0	3.0	1.0	6.0	6.0	9.0	5.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0265_gene_16925	5.0	0.0	1.0	0.0	5.0	3.0	4.0	5.0	13.0	13.0	15.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0287_gene_17610	0.0	0.0	3.0	0.0	2.0	1.0	1.0	1.0	5.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0423_gene_22021	1.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	3.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0122_gene_12958	0.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	7.0	5.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0464_gene_23915	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	4.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0770_gene_8494	6.0	0.0	0.0	1.0	3.0	6.0	1.0	12.0	6.0	11.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0048_gene_10891	0.0	0.0	2.0	1.0	8.0	4.0	4.0	2.0	22.0	14.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0485_gene_2753	12.0	0.0	1.0	3.0	10.0	8.0	40.0	46.0	23.0	10.0	46.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0739_gene_7767	1.0	0.0	4.0	3.0	1.0	3.0	10.0	7.0	3.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0761_gene_8243	5.0	0.0	11.0	0.0	5.0	1.0	17.0	8.0	19.0	13.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0250_gene_16334	2.0	0.0	1.0	2.0	3.0	3.0	8.0	6.0	1.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
cazy_0400_gene_21414	0.0	0.0	2.0	0.0	4.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
cazy_0595_gene_5110	0.0	0.0	1.0	0.0	3.0	0.0	3.0	1.0	3.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
cazy_0162_gene_13948	1.0	0.0	4.0	0.0	4.0	1.0	3.0	2.0	8.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0105_gene_12446	2.0	0.0	6.0	3.0	2.0	0.0	3.0	4.0	10.0	5.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0127_gene_13043	2.0	0.0	8.0	0.0	3.0	1.0	3.0	11.0	5.0	8.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0156_gene_13830	1.0	0.0	2.0	0.0	4.0	10.0	1.0	7.0	16.0	7.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0157_gene_13831	6.0	0.0	4.0	1.0	1.0	0.0	6.0	4.0	8.0	8.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0166_gene_14003	0.0	0.0	2.0	0.0	0.0	7.0	4.0	6.0	0.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0174_gene_14132	1.0	0.0	2.0	1.0	4.0	2.0	5.0	4.0	11.0	5.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0177_gene_14164	1.0	0.0	5.0	0.0	2.0	0.0	8.0	5.0	10.0	2.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0194_gene_14681	2.0	0.0	5.0	0.0	8.0	7.0	6.0	10.0	15.0	6.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0234_gene_15972	7.0	0.0	8.0	0.0	5.0	0.0	5.0	4.0	12.0	10.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0255_gene_16610	6.0	1.0	6.0	0.0	7.0	3.0	2.0	5.0	11.0	5.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0285_gene_17584	0.0	0.0	4.0	1.0	1.0	0.0	4.0	2.0	7.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0289_gene_17653	1.0	0.0	4.0	0.0	7.0	4.0	2.0	7.0	10.0	7.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0355_gene_1977	2.0	0.0	0.0	0.0	9.0	0.0	11.0	12.0	10.0	5.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0357_gene_1978	9.0	0.0	4.0	9.0	3.0	9.0	19.0	34.0	12.0	2.0	23.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0380_gene_20702	1.0	0.0	2.0	0.0	3.0	0.0	2.0	2.0	6.0	5.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0401_gene_21483	0.0	0.0	1.0	1.0	1.0	2.0	4.0	4.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0405_gene_2158	4.0	0.0	1.0	0.0	7.0	6.0	6.0	5.0	15.0	5.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0427_gene_22222	6.0	0.0	8.0	0.0	4.0	1.0	3.0	2.0	14.0	3.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0451_gene_23068	2.0	0.0	4.0	2.0	1.0	0.0	2.0	2.0	9.0	5.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0486_gene_2754	6.0	0.0	0.0	2.0	5.0	3.0	9.0	16.0	7.0	1.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0497_gene_2902	5.0	0.0	6.0	1.0	14.0	17.0	16.0	20.0	34.0	22.0	22.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0532_gene_3467	0.0	0.0	1.0	1.0	2.0	3.0	3.0	4.0	9.0	4.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0621_gene_5531	1.0	0.0	3.0	0.0	2.0	1.0	2.0	4.0	6.0	5.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0192_gene_14662	1.0	0.0	2.0	0.0	2.0	1.0	2.0	6.0	11.0	15.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0236_gene_16015	1.0	0.0	1.0	0.0	2.0	1.0	6.0	7.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0374_gene_20419	0.0	0.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0544_gene_3742	5.0	0.0	5.0	1.0	14.0	2.0	34.0	23.0	15.0	4.0	27.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0729_gene_7634	3.0	0.0	1.0	2.0	0.0	4.0	6.0	8.0	0.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0730_gene_7635	1.0	0.0	4.0	0.0	3.0	2.0	4.0	7.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0013_gene_10121	4.0	0.0	8.0	0.0	8.0	7.0	9.0	9.0	29.0	21.0	15.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0119_gene_12893	0.0	0.0	7.0	0.0	2.0	2.0	8.0	6.0	19.0	13.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0195_gene_14747	2.0	0.0	4.0	0.0	3.0	3.0	4.0	8.0	8.0	2.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0511_gene_3053	2.0	0.0	8.0	1.0	2.0	4.0	9.0	3.0	12.0	7.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0528_gene_3427	5.0	0.0	6.0	0.0	5.0	4.0	3.0	18.0	17.0	8.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0710_gene_7316	1.0	0.0	4.0	0.0	8.0	6.0	5.0	4.0	26.0	13.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0794_gene_8952	6.0	0.0	3.0	0.0	3.0	1.0	6.0	7.0	6.0	8.0	16.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0339_gene_19219	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	7.0	13.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH53
cazy_0381_gene_20713	1.0	0.0	0.0	0.0	2.0	6.0	1.0	4.0	9.0	13.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH53
cazy_0201_gene_1482	2.0	0.0	4.0	0.0	1.0	4.0	4.0	15.0	9.0	2.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0267_gene_16953	4.0	0.0	4.0	1.0	3.0	0.0	4.0	3.0	3.0	6.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0342_gene_19405	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	8.0	14.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0642_gene_5916	7.0	0.0	1.0	0.0	0.0	3.0	6.0	11.0	3.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0701_gene_7159	3.0	0.0	2.0	0.0	2.0	1.0	4.0	3.0	2.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0008_gene_10095	2.0	0.0	9.0	2.0	7.0	12.0	11.0	17.0	28.0	24.0	23.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH63
cazy_0023_gene_10301	0.0	1.0	1.0	0.0	3.0	2.0	10.0	2.0	8.0	9.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH63
cazy_0053_gene_11118	6.0	0.0	6.0	1.0	12.0	11.0	13.0	9.0	23.0	13.0	18.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH63
cazy_0563_gene_4437	6.0	0.0	8.0	0.0	10.0	6.0	8.0	8.0	19.0	11.0	20.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH63
cazy_0026_gene_10335	0.0	0.0	1.0	0.0	3.0	2.0	4.0	2.0	12.0	4.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0479_gene_2722	6.0	0.0	6.0	1.0	1.0	3.0	6.0	15.0	4.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0670_gene_6580	9.0	0.0	9.0	0.0	2.0	2.0	4.0	5.0	17.0	11.0	15.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0828_gene_9777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0277_gene_17316	0.0	0.0	7.0	0.0	2.0	1.0	8.0	5.0	14.0	2.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH66
cazy_0029_gene_10357	1.0	0.0	6.0	0.0	4.0	2.0	9.0	6.0	12.0	11.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH67
cazy_0577_gene_4817	4.0	0.0	5.0	0.0	8.0	7.0	6.0	10.0	14.0	19.0	20.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH67
cazy_0271_gene_171	3.0	0.0	1.0	0.0	1.0	2.0	3.0	10.0	8.0	3.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0303_gene_17912	2.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0359_gene_1979	7.0	0.0	10.0	1.0	0.0	0.0	1.0	1.0	3.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0491_gene_2777	0.0	0.0	2.0	1.0	2.0	0.0	0.0	7.0	2.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0712_gene_737	3.0	0.0	0.0	0.0	3.0	1.0	2.0	6.0	2.0	3.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0717_gene_7514	0.0	0.0	1.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0748_gene_7876	1.0	0.0	0.0	0.0	1.0	1.0	1.0	9.0	0.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0561_gene_4405	0.0	0.0	1.0	0.0	1.0	0.0	6.0	1.0	3.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH74
cazy_0153_gene_13746	1.0	0.0	1.0	0.0	0.0	3.0	7.0	6.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0154_gene_13747	0.0	0.0	0.0	1.0	1.0	2.0	3.0	1.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0163_gene_13955	9.0	0.0	3.0	2.0	12.0	7.0	26.0	32.0	15.0	7.0	32.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0231_gene_15828	0.0	0.0	3.0	0.0	2.0	0.0	5.0	6.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0307_gene_18041	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0376_gene_20537	2.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0575_gene_4781	6.0	0.0	8.0	0.0	6.0	8.0	17.0	20.0	39.0	25.0	23.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0678_gene_6760	4.0	0.0	5.0	1.0	5.0	6.0	17.0	21.0	4.0	0.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0805_gene_9283	13.0	0.0	20.0	0.0	6.0	5.0	21.0	18.0	33.0	13.0	25.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0072_gene_11600	2.0	0.0	1.0	1.0	1.0	0.0	1.0	2.0	7.0	7.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0076_gene_11702	6.0	0.0	3.0	0.0	2.0	9.0	9.0	13.0	3.0	1.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0087_gene_12017	2.0	0.0	1.0	0.0	9.0	1.0	6.0	5.0	11.0	14.0	16.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0244_gene_16210	1.0	0.0	1.0	2.0	3.0	3.0	12.0	6.0	3.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0344_gene_1947	2.0	0.0	6.0	0.0	10.0	4.0	7.0	9.0	14.0	10.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0582_gene_4944	2.0	0.0	4.0	0.0	1.0	5.0	8.0	15.0	3.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0589_gene_5034	2.0	0.0	1.0	0.0	9.0	4.0	7.0	12.0	25.0	23.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0628_gene_5630	2.0	0.0	5.0	0.0	12.0	6.0	14.0	9.0	25.0	19.0	23.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0660_gene_6201	2.0	0.0	2.0	0.0	2.0	5.0	6.0	6.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0823_gene_9754	10.0	0.0	0.0	0.0	2.0	5.0	6.0	11.0	3.0	7.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0063_gene_11317	2.0	0.0	4.0	1.0	7.0	2.0	4.0	6.0	9.0	13.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0108_gene_12492	4.0	0.0	0.0	2.0	0.0	4.0	2.0	8.0	2.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0334_gene_18933	9.0	0.0	12.0	1.0	5.0	3.0	4.0	5.0	13.0	5.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0422_gene_21990	6.0	0.0	4.0	1.0	2.0	0.0	4.0	5.0	5.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0666_gene_6421	5.0	0.0	9.0	0.0	1.0	1.0	1.0	3.0	10.0	4.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0796_gene_895	3.0	0.0	3.0	0.0	8.0	6.0	7.0	11.0	22.0	10.0	18.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH89
cazy_0559_gene_4391	5.0	0.0	3.0	1.0	2.0	6.0	6.0	3.0	8.0	7.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0593_gene_5108	2.0	0.0	9.0	0.0	5.0	1.0	15.0	8.0	9.0	6.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0603_gene_5192	3.0	0.0	6.0	0.0	3.0	2.0	6.0	7.0	9.0	3.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0617_gene_5502	3.0	0.0	6.0	2.0	4.0	3.0	7.0	1.0	15.0	11.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0667_gene_6447	16.0	0.0	16.0	0.0	6.0	4.0	6.0	12.0	22.0	20.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0740_gene_7777	1.0	0.0	10.0	0.0	5.0	3.0	14.0	7.0	19.0	11.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
