#queryid	MCT.f.0137	MCT.f.0138	MCT.f.0139	MCT.f.0141	MCT.f.0142	MCT.f.0143	MCT.f.0144	MCT.f.0145	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0151	MCT.f.0152	MCT.f.0153	taxonomy
cazy_0047_gene_10736	8.0	10.0	15.0	9.0	9.0	11.0	10.0	8.0	1.0	0.0	7.0	10.0	3.0	2.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0169_gene_12402	8.0	8.0	8.0	4.0	3.0	6.0	14.0	13.0	2.0	0.0	5.0	8.0	1.0	1.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0216_gene_1286	2.0	12.0	13.0	10.0	18.0	3.0	5.0	6.0	1.0	0.0	7.0	17.0	0.0	3.0	13.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0217_gene_1287	3.0	14.0	22.0	7.0	6.0	0.0	11.0	13.0	1.0	0.0	16.0	22.0	0.0	6.0	15.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0220_gene_1288	5.0	19.0	15.0	10.0	8.0	1.0	4.0	12.0	4.0	0.0	16.0	21.0	1.0	0.0	11.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0229_gene_12958	7.0	7.0	18.0	8.0	3.0	2.0	5.0	9.0	0.0	0.0	5.0	11.0	1.0	1.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0265_gene_13514	6.0	12.0	5.0	6.0	7.0	5.0	12.0	6.0	0.0	0.0	4.0	8.0	1.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0317_gene_14106	8.0	26.0	35.0	13.0	11.0	12.0	13.0	18.0	3.0	0.0	13.0	10.0	5.0	3.0	19.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0321_gene_14145	4.0	15.0	16.0	13.0	6.0	8.0	8.0	7.0	0.0	0.0	6.0	7.0	1.0	3.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0392_gene_15139	1.0	1.0	6.0	6.0	6.0	4.0	2.0	2.0	0.0	0.0	2.0	2.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0395_gene_15182	0.0	8.0	0.0	2.0	0.0	0.0	2.0	7.0	2.0	0.0	6.0	8.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0421_gene_15489	2.0	0.0	12.0	7.0	3.0	2.0	8.0	5.0	0.0	0.0	4.0	5.0	0.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0498_gene_16438	2.0	1.0	7.0	2.0	5.0	0.0	8.0	5.0	0.0	0.0	3.0	1.0	2.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0506_gene_16752	0.0	3.0	8.0	4.0	5.0	8.0	1.0	3.0	0.0	0.0	1.0	3.0	1.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0530_gene_17142	2.0	3.0	4.0	2.0	8.0	2.0	8.0	1.0	0.0	0.0	5.0	2.0	1.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0562_gene_17675	1.0	0.0	5.0	1.0	3.0	1.0	3.0	4.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0599_gene_18584	1.0	1.0	3.0	1.0	1.0	3.0	4.0	2.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0629_gene_19275	2.0	4.0	3.0	3.0	9.0	3.0	1.0	2.0	1.0	0.0	2.0	4.0	0.0	3.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0637_gene_19458	1.0	3.0	10.0	4.0	4.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0643_gene_1952	5.0	22.0	16.0	8.0	12.0	8.0	11.0	15.0	2.0	0.0	3.0	8.0	2.0	3.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0668_gene_19797	3.0	2.0	5.0	2.0	6.0	3.0	4.0	5.0	1.0	0.0	2.0	3.0	3.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0693_gene_20216	5.0	9.0	10.0	7.0	3.0	13.0	12.0	4.0	1.0	0.0	7.0	5.0	2.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0726_gene_20928	0.0	0.0	7.0	2.0	3.0	1.0	6.0	4.0	0.0	0.0	2.0	6.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0834_gene_2305	10.0	32.0	31.0	10.0	10.0	18.0	18.0	19.0	3.0	0.0	11.0	14.0	4.0	3.0	21.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0838_gene_2308	20.0	42.0	53.0	25.0	14.0	13.0	21.0	32.0	0.0	0.0	10.0	26.0	2.0	5.0	26.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0995_gene_2705	3.0	20.0	16.0	4.0	7.0	7.0	8.0	9.0	2.0	0.0	6.0	14.0	1.0	1.0	15.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1012_gene_2758	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	5.0	9.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1014_gene_2759	5.0	19.0	12.0	7.0	14.0	0.0	9.0	10.0	3.0	0.0	13.0	16.0	1.0	6.0	7.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1117_gene_29970	0.0	0.0	4.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1134_gene_30284	1.0	3.0	3.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1160_gene_3493	3.0	17.0	9.0	9.0	18.0	1.0	10.0	9.0	3.0	0.0	12.0	22.0	2.0	3.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1249_gene_4735	4.0	14.0	4.0	6.0	3.0	3.0	7.0	8.0	4.0	0.0	12.0	9.0	2.0	3.0	16.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1353_gene_6048	7.0	16.0	23.0	19.0	6.0	3.0	8.0	10.0	0.0	0.0	8.0	14.0	1.0	3.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1354_gene_6049	4.0	13.0	20.0	16.0	8.0	9.0	13.0	17.0	1.0	0.0	5.0	12.0	2.0	4.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1372_gene_617	3.0	13.0	8.0	9.0	11.0	2.0	5.0	12.0	1.0	0.0	16.0	13.0	1.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1373_gene_618	6.0	12.0	6.0	8.0	6.0	1.0	5.0	11.0	3.0	0.0	17.0	18.0	2.0	3.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1377_gene_619	1.0	11.0	15.0	12.0	6.0	2.0	4.0	9.0	1.0	0.0	14.0	16.0	1.0	2.0	11.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1512_gene_7867	12.0	18.0	21.0	9.0	8.0	18.0	18.0	8.0	1.0	0.0	11.0	10.0	0.0	1.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1566_gene_8550	13.0	18.0	17.0	7.0	6.0	21.0	18.0	12.0	1.0	0.0	8.0	10.0	2.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1601_gene_8992	2.0	22.0	22.0	9.0	11.0	10.0	10.0	13.0	0.0	0.0	7.0	14.0	0.0	8.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_1633_gene_9312	7.0	11.0	11.0	8.0	3.0	3.0	11.0	10.0	0.0	0.0	6.0	6.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0094_gene_11488	8.0	15.0	21.0	17.0	12.0	6.0	9.0	24.0	7.0	0.0	17.0	15.0	0.0	2.0	15.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0234_gene_13135	7.0	23.0	18.0	5.0	3.0	17.0	4.0	7.0	1.0	0.0	13.0	8.0	1.0	2.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_1581_gene_8741	14.0	68.0	70.0	33.0	16.0	19.0	31.0	53.0	2.0	0.0	19.0	27.0	4.0	8.0	36.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0038_gene_10418	3.0	11.0	21.0	9.0	4.0	3.0	9.0	13.0	1.0	0.0	3.0	12.0	0.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0073_gene_11254	10.0	31.0	23.0	22.0	13.0	16.0	13.0	12.0	2.0	0.0	14.0	12.0	2.0	5.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0130_gene_11783	3.0	6.0	12.0	5.0	9.0	10.0	7.0	4.0	1.0	0.0	9.0	7.0	1.0	2.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0163_gene_12352	14.0	14.0	12.0	12.0	6.0	6.0	7.0	11.0	0.0	0.0	4.0	4.0	1.0	5.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0174_gene_12484	24.0	23.0	32.0	15.0	7.0	25.0	38.0	22.0	1.0	0.0	16.0	13.0	2.0	1.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0238_gene_13200	11.0	29.0	26.0	19.0	9.0	6.0	13.0	22.0	2.0	0.0	3.0	16.0	0.0	8.0	10.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0243_gene_13324	3.0	15.0	36.0	27.0	7.0	9.0	19.0	27.0	0.0	0.0	10.0	23.0	2.0	2.0	12.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0340_gene_14398	6.0	13.0	15.0	5.0	5.0	5.0	9.0	10.0	2.0	0.0	3.0	9.0	0.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0365_gene_14668	5.0	10.0	16.0	4.0	8.0	5.0	13.0	7.0	1.0	0.0	1.0	4.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0426_gene_1553	12.0	40.0	47.0	19.0	10.0	19.0	30.0	35.0	3.0	0.0	18.0	26.0	7.0	4.0	19.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0705_gene_20524	4.0	8.0	6.0	9.0	2.0	8.0	3.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0707_gene_20570	2.0	6.0	11.0	3.0	3.0	8.0	11.0	6.0	1.0	0.0	6.0	6.0	1.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1223_gene_4436	11.0	19.0	41.0	22.0	14.0	7.0	13.0	23.0	1.0	0.0	16.0	20.0	1.0	1.0	11.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1469_gene_7248	12.0	21.0	25.0	13.0	5.0	18.0	20.0	7.0	0.0	0.0	10.0	13.0	1.0	4.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1519_gene_7945	1.0	4.0	11.0	10.0	10.0	9.0	4.0	6.0	1.0	0.0	9.0	11.0	2.0	1.0	7.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_1549_gene_8344	16.0	21.0	27.0	12.0	10.0	20.0	33.0	30.0	3.0	0.0	24.0	23.0	3.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0063_gene_1104	4.0	21.0	14.0	10.0	11.0	5.0	9.0	10.0	7.0	0.0	15.0	21.0	2.0	5.0	19.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0126_gene_11741	6.0	7.0	12.0	6.0	2.0	6.0	21.0	12.0	1.0	0.0	5.0	6.0	1.0	1.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0172_gene_12423	7.0	11.0	12.0	4.0	0.0	7.0	17.0	6.0	0.0	0.0	13.0	3.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0194_gene_1272	5.0	23.0	16.0	20.0	17.0	2.0	4.0	19.0	3.0	0.0	18.0	25.0	2.0	1.0	27.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0219_gene_12879	5.0	14.0	10.0	4.0	7.0	3.0	11.0	8.0	0.0	0.0	5.0	1.0	1.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0290_gene_13873	11.0	31.0	50.0	30.0	18.0	21.0	14.0	33.0	4.0	0.0	9.0	20.0	3.0	5.0	6.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0293_gene_13900	6.0	42.0	50.0	24.0	14.0	15.0	21.0	23.0	1.0	0.0	15.0	22.0	2.0	4.0	25.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0328_gene_14218	12.0	38.0	43.0	27.0	26.0	13.0	33.0	34.0	6.0	0.0	23.0	24.0	13.0	7.0	28.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0329_gene_14240	9.0	21.0	29.0	9.0	7.0	13.0	14.0	17.0	2.0	0.0	12.0	12.0	0.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0333_gene_14291	6.0	33.0	40.0	20.0	7.0	13.0	30.0	35.0	1.0	0.0	9.0	17.0	1.0	4.0	19.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0339_gene_14387	13.0	14.0	17.0	12.0	3.0	7.0	15.0	8.0	1.0	0.0	10.0	8.0	1.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0353_gene_14536	15.0	29.0	26.0	11.0	6.0	12.0	17.0	15.0	0.0	0.0	11.0	11.0	2.0	5.0	11.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0370_gene_14781	7.0	3.0	23.0	4.0	6.0	9.0	23.0	14.0	0.0	0.0	5.0	12.0	2.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0371_gene_14792	5.0	26.0	17.0	11.0	4.0	1.0	12.0	13.0	0.0	0.0	4.0	7.0	1.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0373_gene_14895	11.0	22.0	36.0	22.0	11.0	13.0	6.0	27.0	2.0	0.0	10.0	16.0	2.0	8.0	12.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0404_gene_15302	8.0	6.0	22.0	13.0	5.0	3.0	7.0	12.0	2.0	0.0	5.0	6.0	0.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0425_gene_15527	7.0	24.0	29.0	11.0	4.0	11.0	14.0	13.0	1.0	0.0	8.0	13.0	2.0	4.0	19.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0427_gene_15540	7.0	32.0	25.0	12.0	16.0	12.0	11.0	25.0	0.0	0.0	4.0	22.0	2.0	7.0	14.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0441_gene_15666	12.0	19.0	22.0	12.0	11.0	25.0	28.0	17.0	0.0	0.0	13.0	12.0	3.0	3.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0455_gene_15842	1.0	3.0	4.0	4.0	5.0	2.0	10.0	5.0	0.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0462_gene_15902	13.0	19.0	9.0	9.0	6.0	15.0	13.0	6.0	0.0	0.0	7.0	7.0	2.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0487_gene_16294	14.0	10.0	10.0	11.0	4.0	6.0	22.0	8.0	0.0	0.0	5.0	4.0	0.0	1.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0496_gene_16420	3.0	7.0	3.0	0.0	3.0	1.0	2.0	3.0	1.0	0.0	1.0	5.0	0.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0497_gene_16434	7.0	14.0	22.0	13.0	4.0	5.0	5.0	10.0	1.0	0.0	4.0	11.0	1.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0514_gene_16781	4.0	3.0	11.0	4.0	2.0	11.0	11.0	9.0	0.0	0.0	4.0	4.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0556_gene_17638	2.0	8.0	8.0	8.0	0.0	3.0	8.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0567_gene_17808	4.0	17.0	23.0	9.0	2.0	10.0	10.0	10.0	0.0	0.0	6.0	10.0	1.0	1.0	10.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0578_gene_18189	8.0	13.0	15.0	13.0	3.0	11.0	18.0	8.0	0.0	0.0	5.0	4.0	1.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0607_gene_18732	18.0	14.0	19.0	13.0	6.0	16.0	13.0	14.0	3.0	0.0	10.0	10.0	2.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0617_gene_18902	1.0	4.0	13.0	4.0	2.0	5.0	6.0	2.0	0.0	0.0	6.0	6.0	0.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0852_gene_23338	2.0	6.0	9.0	6.0	5.0	11.0	5.0	3.0	0.0	0.0	3.0	4.0	1.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0865_gene_23732	2.0	7.0	3.0	1.0	1.0	4.0	3.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0952_gene_25941	2.0	2.0	10.0	2.0	4.0	3.0	3.0	4.0	0.0	0.0	5.0	5.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0986_gene_26837	4.0	2.0	3.0	4.0	1.0	3.0	3.0	3.0	0.0	0.0	5.0	2.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1015_gene_2760	4.0	12.0	13.0	11.0	9.0	2.0	7.0	14.0	4.0	0.0	16.0	33.0	2.0	0.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1022_gene_27717	3.0	2.0	0.0	1.0	5.0	2.0	3.0	4.0	0.0	0.0	5.0	3.0	2.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1065_gene_28987	6.0	2.0	4.0	6.0	3.0	7.0	10.0	13.0	0.0	0.0	3.0	8.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1088_gene_29439	0.0	5.0	6.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1178_gene_3839	7.0	14.0	12.0	10.0	4.0	0.0	5.0	13.0	6.0	0.0	15.0	20.0	1.0	3.0	11.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1181_gene_3852	11.0	41.0	44.0	22.0	14.0	12.0	28.0	35.0	10.0	0.0	18.0	15.0	2.0	4.0	32.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1271_gene_5105	25.0	19.0	21.0	15.0	6.0	12.0	28.0	18.0	1.0	0.0	19.0	9.0	1.0	1.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1367_gene_614	5.0	29.0	20.0	17.0	19.0	5.0	11.0	17.0	5.0	0.0	26.0	37.0	0.0	7.0	31.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1394_gene_6414	3.0	31.0	37.0	13.0	9.0	15.0	10.0	22.0	1.0	0.0	14.0	13.0	1.0	3.0	20.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1457_gene_7188	13.0	19.0	20.0	10.0	10.0	10.0	22.0	14.0	2.0	0.0	11.0	14.0	1.0	2.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1636_gene_932	14.0	69.0	68.0	18.0	13.0	16.0	24.0	51.0	2.0	0.0	17.0	29.0	10.0	4.0	31.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_1029_gene_2786	2.0	9.0	5.0	8.0	2.0	1.0	3.0	1.0	0.0	0.0	9.0	7.0	1.0	2.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH99
cazy_0313_gene_1406	6.0	2.0	6.0	2.0	3.0	1.0	1.0	4.0	3.0	0.0	6.0	6.0	0.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_0901_gene_2441	10.0	17.0	20.0	11.0	9.0	8.0	16.0	13.0	3.0	0.0	9.0	8.0	2.0	0.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_1275_gene_5123	0.0	2.0	7.0	5.0	4.0	1.0	2.0	2.0	1.0	0.0	2.0	8.0	1.0	3.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_0412_gene_15383	3.0	7.0	10.0	6.0	4.0	6.0	10.0	11.0	1.0	0.0	1.0	7.0	1.0	2.0	8.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0466_gene_15963	0.0	1.0	3.0	2.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0927_gene_25205	1.0	1.0	4.0	2.0	1.0	4.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0963_gene_26085	4.0	5.0	7.0	2.0	1.0	2.0	6.0	3.0	0.0	0.0	3.0	4.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_1382_gene_62	3.0	9.0	11.0	7.0	3.0	4.0	8.0	7.0	2.0	0.0	3.0	4.0	0.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_1611_gene_9161	0.0	10.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
