#queryid	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340	taxonomy
cazy_0531_gene_2944	5.0	7.0	6.0	13.0	3.0	3.0	5.0	10.0	11.0	5.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0535_gene_2978	7.0	11.0	5.0	5.0	1.0	1.0	4.0	6.0	5.0	6.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0536_gene_3081	4.0	16.0	7.0	16.0	4.0	7.0	17.0	17.0	10.0	8.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0627_gene_4569	12.0	12.0	4.0	11.0	4.0	3.0	6.0	22.0	5.0	5.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0669_gene_5220	7.0	7.0	10.0	7.0	10.0	4.0	11.0	13.0	6.0	5.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0680_gene_5355	8.0	4.0	1.0	3.0	1.0	4.0	14.0	18.0	2.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0730_gene_646	14.0	14.0	11.0	4.0	1.0	5.0	5.0	10.0	7.0	5.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0800_gene_7845	0.0	3.0	0.0	2.0	0.0	1.0	3.0	2.0	3.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0873_gene_9598	13.0	9.0	10.0	8.0	3.0	5.0	14.0	11.0	3.0	1.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0874_gene_9619	33.0	26.0	9.0	6.0	4.0	24.0	35.0	62.0	7.0	8.0	18.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0882_gene_9714	17.0	3.0	5.0	7.0	6.0	4.0	12.0	20.0	6.0	2.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0029_gene_106	1.0	2.0	2.0	1.0	0.0	1.0	1.0	2.0	2.0	3.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0104_gene_11749	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0223_gene_14451	1.0	2.0	0.0	0.0	1.0	0.0	3.0	4.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0306_gene_16526	2.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0432_gene_19821	2.0	1.0	2.0	0.0	3.0	0.0	3.0	2.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0451_gene_20710	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0473_gene_21482	2.0	5.0	0.0	1.0	0.0	0.0	7.0	6.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0603_gene_425	0.0	3.0	5.0	4.0	0.0	2.0	5.0	2.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0620_gene_4458	7.0	5.0	4.0	1.0	1.0	2.0	5.0	2.0	4.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0635_gene_4660	4.0	5.0	1.0	4.0	1.0	4.0	1.0	5.0	2.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0651_gene_5058	1.0	4.0	3.0	6.0	0.0	4.0	2.0	7.0	3.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0665_gene_5197	4.0	3.0	0.0	1.0	4.0	0.0	1.0	4.0	2.0	3.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0687_gene_5524	0.0	2.0	1.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0746_gene_681	5.0	5.0	4.0	2.0	0.0	2.0	5.0	5.0	6.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0870_gene_9484	8.0	6.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0885_gene_9796	3.0	5.0	6.0	2.0	3.0	2.0	8.0	7.0	7.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0161_gene_12937	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0233_gene_14753	1.0	3.0	0.0	0.0	1.0	1.0	4.0	7.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0297_gene_16406	1.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0547_gene_3211	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0589_gene_4152	2.0	1.0	5.0	0.0	1.0	3.0	6.0	4.0	0.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0678_gene_5332	1.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0727_gene_6432	5.0	6.0	2.0	1.0	0.0	0.0	9.0	9.0	1.0	3.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0419_gene_19371	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0494_gene_21963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0766_gene_7199	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0120_gene_11958	11.0	15.0	2.0	12.0	2.0	9.0	9.0	14.0	1.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0263_gene_15400	1.0	2.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0756_gene_699	10.0	10.0	11.0	6.0	6.0	5.0	5.0	8.0	7.0	7.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0114_gene_11880	2.0	3.0	0.0	3.0	2.0	1.0	4.0	12.0	0.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0420_gene_19386	5.0	6.0	5.0	4.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0876_gene_962	8.0	15.0	6.0	9.0	1.0	9.0	6.0	19.0	6.0	5.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0009_gene_10181	3.0	2.0	1.0	1.0	2.0	1.0	5.0	6.0	4.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0041_gene_10781	4.0	3.0	3.0	3.0	5.0	0.0	7.0	19.0	4.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0387_gene_18431	5.0	3.0	0.0	1.0	0.0	0.0	5.0	15.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0464_gene_21122	1.0	2.0	2.0	0.0	0.0	1.0	3.0	7.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0702_gene_5766	8.0	6.0	2.0	3.0	0.0	1.0	10.0	22.0	4.0	0.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0082_gene_11418	1.0	1.0	2.0	1.0	3.0	10.0	6.0	10.0	2.0	1.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0088_gene_11474	7.0	12.0	2.0	5.0	2.0	3.0	7.0	13.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0097_gene_11584	5.0	6.0	1.0	3.0	1.0	2.0	4.0	8.0	3.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0132_gene_1232	11.0	11.0	6.0	11.0	4.0	1.0	7.0	11.0	6.0	11.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0409_gene_19180	7.0	8.0	2.0	0.0	1.0	3.0	11.0	12.0	4.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0462_gene_21095	5.0	5.0	5.0	2.0	2.0	2.0	6.0	3.0	2.0	2.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0465_gene_21125	5.0	9.0	1.0	0.0	2.0	2.0	7.0	11.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0478_gene_21607	4.0	1.0	1.0	1.0	1.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0578_gene_3834	9.0	9.0	5.0	1.0	1.0	2.0	17.0	10.0	3.0	2.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0690_gene_5593	10.0	12.0	3.0	0.0	2.0	2.0	10.0	24.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0836_gene_8662	7.0	15.0	3.0	2.0	6.0	5.0	5.0	13.0	3.0	7.0	7.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0879_gene_9688	10.0	16.0	7.0	6.0	7.0	7.0	16.0	19.0	2.0	3.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0880_gene_9695	11.0	12.0	8.0	2.0	2.0	1.0	22.0	18.0	6.0	2.0	8.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0017_gene_10339	17.0	3.0	2.0	0.0	4.0	10.0	20.0	25.0	5.0	3.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0033_gene_10648	11.0	19.0	8.0	1.0	4.0	3.0	7.0	16.0	2.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0038_gene_10748	0.0	5.0	0.0	2.0	0.0	3.0	3.0	5.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0057_gene_11032	3.0	12.0	7.0	4.0	2.0	3.0	6.0	10.0	4.0	3.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0085_gene_11442	8.0	3.0	1.0	3.0	2.0	3.0	9.0	13.0	3.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0092_gene_11542	5.0	10.0	13.0	12.0	2.0	4.0	15.0	21.0	9.0	8.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0121_gene_11975	4.0	12.0	6.0	5.0	4.0	5.0	10.0	20.0	2.0	4.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0124_gene_12068	4.0	11.0	7.0	7.0	0.0	3.0	10.0	11.0	1.0	1.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0130_gene_1209	6.0	10.0	3.0	3.0	1.0	4.0	5.0	7.0	2.0	6.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0217_gene_14294	2.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	3.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0232_gene_14747	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	4.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0335_gene_17040	2.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0389_gene_18527	0.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0412_gene_19211	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0436_gene_20023	3.0	3.0	4.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0457_gene_20889	1.0	1.0	0.0	1.0	0.0	0.0	6.0	3.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0493_gene_21932	1.0	0.0	1.0	2.0	1.0	3.0	1.0	1.0	2.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0497_gene_22051	2.0	4.0	3.0	1.0	0.0	3.0	4.0	2.0	0.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0502_gene_222	5.0	11.0	2.0	9.0	2.0	4.0	8.0	9.0	3.0	6.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0521_gene_2533	10.0	20.0	3.0	7.0	7.0	3.0	10.0	9.0	5.0	3.0	6.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0560_gene_3434	17.0	28.0	9.0	13.0	8.0	7.0	21.0	19.0	4.0	4.0	10.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0561_gene_3435	18.0	11.0	7.0	14.0	10.0	8.0	10.0	16.0	1.0	3.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0563_gene_344	4.0	7.0	5.0	4.0	1.0	0.0	4.0	6.0	4.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0565_gene_3454	8.0	6.0	7.0	4.0	3.0	4.0	9.0	18.0	0.0	2.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0608_gene_4298	4.0	12.0	3.0	6.0	2.0	5.0	6.0	6.0	3.0	4.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0675_gene_5299	8.0	15.0	6.0	9.0	5.0	7.0	8.0	23.0	4.0	3.0	4.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0686_gene_5521	5.0	5.0	2.0	0.0	3.0	0.0	5.0	5.0	0.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0720_gene_6205	8.0	4.0	0.0	1.0	3.0	3.0	7.0	7.0	2.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0723_gene_6240	19.0	22.0	6.0	12.0	5.0	8.0	11.0	19.0	5.0	5.0	14.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0734_gene_6587	15.0	12.0	4.0	4.0	3.0	2.0	6.0	6.0	2.0	2.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0751_gene_6869	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0773_gene_7343	13.0	24.0	2.0	14.0	2.0	4.0	16.0	21.0	5.0	4.0	12.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0798_gene_7831	5.0	12.0	2.0	1.0	0.0	2.0	10.0	25.0	0.0	5.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0853_gene_9163	8.0	7.0	5.0	5.0	2.0	0.0	7.0	15.0	9.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0862_gene_9273	3.0	2.0	4.0	5.0	4.0	2.0	7.0	12.0	5.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0871_gene_9508	0.0	4.0	2.0	0.0	0.0	2.0	3.0	5.0	3.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0888_gene_9962	13.0	22.0	6.0	10.0	4.0	4.0	13.0	17.0	4.0	4.0	7.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0043_gene_10820	6.0	13.0	6.0	9.0	7.0	7.0	13.0	24.0	7.0	7.0	9.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0125_gene_1207	5.0	14.0	10.0	7.0	3.0	3.0	6.0	16.0	3.0	6.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0211_gene_14119	8.0	7.0	2.0	9.0	4.0	4.0	10.0	12.0	1.0	2.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0308_gene_16640	6.0	10.0	7.0	3.0	4.0	2.0	7.0	9.0	1.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0327_gene_16947	7.0	8.0	5.0	0.0	2.0	2.0	10.0	16.0	2.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0065_gene_11130	19.0	22.0	5.0	11.0	9.0	9.0	20.0	35.0	6.0	1.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0093_gene_11576	1.0	0.0	7.0	6.0	2.0	0.0	7.0	3.0	1.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0134_gene_12332	4.0	12.0	3.0	3.0	1.0	6.0	3.0	10.0	1.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0155_gene_12855	12.0	15.0	7.0	10.0	5.0	3.0	20.0	28.0	6.0	5.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0160_gene_12919	4.0	5.0	3.0	3.0	2.0	4.0	9.0	12.0	5.0	3.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0224_gene_14519	13.0	9.0	2.0	4.0	3.0	4.0	19.0	23.0	3.0	4.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0351_gene_1737	14.0	24.0	12.0	25.0	5.0	10.0	19.0	21.0	10.0	15.0	10.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0356_gene_17579	0.0	0.0	0.0	4.0	3.0	1.0	1.0	4.0	3.0	0.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0522_gene_2534	31.0	23.0	10.0	14.0	8.0	15.0	24.0	37.0	10.0	7.0	21.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0524_gene_2661	17.0	16.0	9.0	14.0	2.0	5.0	15.0	22.0	12.0	11.0	14.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0688_gene_5529	26.0	24.0	13.0	16.0	6.0	9.0	34.0	40.0	24.0	11.0	15.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0787_gene_7698	8.0	9.0	2.0	2.0	1.0	3.0	10.0	16.0	1.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0804_gene_7994	31.0	20.0	6.0	2.0	3.0	4.0	28.0	57.0	5.0	4.0	12.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0859_gene_9219	6.0	15.0	2.0	3.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0881_gene_9707	19.0	21.0	6.0	10.0	3.0	10.0	12.0	23.0	8.0	2.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0212_gene_14155	14.0	9.0	2.0	1.0	1.0	7.0	19.0	27.0	2.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0225_gene_14538	7.0	13.0	0.0	2.0	2.0	2.0	11.0	19.0	2.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0230_gene_14658	3.0	2.0	0.0	2.0	2.0	0.0	4.0	4.0	6.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0344_gene_17148	1.0	4.0	4.0	4.0	1.0	0.0	5.0	13.0	2.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0864_gene_9341	8.0	12.0	2.0	5.0	3.0	3.0	14.0	19.0	4.0	5.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0299_gene_16443	2.0	3.0	4.0	5.0	0.0	4.0	0.0	7.0	1.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0479_gene_21634	2.0	1.0	1.0	2.0	0.0	1.0	0.0	2.0	5.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0087_gene_11469	6.0	10.0	0.0	0.0	1.0	2.0	12.0	23.0	1.0	1.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0115_gene_11886	15.0	14.0	3.0	1.0	5.0	3.0	11.0	25.0	3.0	1.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0803_gene_7932	17.0	21.0	9.0	11.0	4.0	6.0	8.0	17.0	7.0	8.0	8.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0235_gene_1481	17.0	30.0	21.0	23.0	6.0	9.0	16.0	35.0	20.0	21.0	16.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0285_gene_16056	3.0	1.0	4.0	4.0	4.0	5.0	8.0	8.0	2.0	5.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0418_gene_1933	21.0	26.0	7.0	17.0	4.0	12.0	21.0	31.0	15.0	21.0	13.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0735_gene_6627	30.0	21.0	7.0	4.0	4.0	4.0	33.0	40.0	11.0	2.0	12.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0826_gene_8501	6.0	4.0	1.0	2.0	0.0	0.0	2.0	10.0	1.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
