#queryid	MCT.f.0579	MCT.f.0580	MCT.f.0581	MCT.f.0582	MCT.f.0583	MCT.f.0585	MCT.f.0586	MCT.f.0587	MCT.f.0588	MCT.f.0590	MCT.f.0592	MCT.f.0593	MCT.f.0594	MCT.f.0595	taxonomy
cazy_0120_gene_13667	0.0	0.0	0.0	0.0	2.0	0.0	5.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0146_gene_14542	3.0	7.0	7.0	7.0	5.0	5.0	10.0	9.0	0.0	19.0	8.0	9.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0245_gene_290	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	8.0	6.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0370_gene_4952	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2.0	1.0	8.0	1.0	4.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0387_gene_5162	4.0	23.0	27.0	20.0	14.0	16.0	45.0	46.0	1.0	49.0	63.0	34.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0475_gene_6724	3.0	28.0	20.0	21.0	12.0	17.0	45.0	59.0	3.0	54.0	75.0	33.0	0.0	30.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0498_gene_7215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0513_gene_7643	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0534_gene_8184	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	5.0	1.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0552_gene_8520	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	9.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0574_gene_9019	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	9.0	4.0	3.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0602_gene_9916	0.0	1.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	5.0	1.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0221_gene_2491	3.0	8.0	6.0	2.0	2.0	5.0	10.0	16.0	0.0	24.0	20.0	10.0	1.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0479_gene_6790	0.0	5.0	3.0	2.0	4.0	1.0	3.0	8.0	0.0	12.0	3.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0087_gene_12779	6.0	21.0	18.0	15.0	18.0	14.0	34.0	32.0	2.0	35.0	48.0	34.0	0.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0105_gene_13299	0.0	2.0	5.0	7.0	4.0	5.0	17.0	27.0	2.0	23.0	34.0	11.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0193_gene_188	0.0	10.0	16.0	12.0	3.0	3.0	19.0	22.0	0.0	18.0	26.0	10.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0194_gene_188	8.0	11.0	18.0	14.0	4.0	11.0	22.0	32.0	0.0	31.0	42.0	12.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0275_gene_3242	2.0	10.0	10.0	12.0	6.0	9.0	21.0	16.0	0.0	24.0	23.0	16.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0281_gene_3378	1.0	1.0	1.0	1.0	1.0	3.0	1.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0448_gene_625	0.0	7.0	12.0	8.0	2.0	6.0	5.0	17.0	0.0	12.0	20.0	11.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0271_gene_3177	2.0	9.0	13.0	12.0	5.0	9.0	29.0	29.0	1.0	36.0	32.0	20.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0075_gene_12492	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0084_gene_12709	0.0	0.0	3.0	0.0	3.0	1.0	4.0	7.0	0.0	14.0	11.0	5.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0247_gene_2961	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	4.0	1.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0029_gene_1077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	6.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0081_gene_12639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0290_gene_3501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0316_gene_3901	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0009_gene_10223	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0047_gene_1136	5.0	5.0	8.0	4.0	3.0	5.0	14.0	13.0	0.0	19.0	23.0	7.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0187_gene_1827	1.0	10.0	8.0	9.0	7.0	2.0	18.0	13.0	0.0	17.0	29.0	12.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0256_gene_3057	1.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	0.0	6.0	1.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0385_gene_5151	1.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0421_gene_5760	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0447_gene_620	0.0	3.0	8.0	5.0	3.0	2.0	10.0	10.0	0.0	16.0	19.0	7.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0003_gene_10082	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0051_gene_11488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0201_gene_2248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0234_gene_2734	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0318_gene_394	0.0	6.0	9.0	6.0	2.0	2.0	25.0	34.0	1.0	25.0	27.0	16.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0464_gene_653	2.0	4.0	19.0	13.0	6.0	6.0	36.0	39.0	2.0	21.0	69.0	16.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0023_gene_10616	3.0	8.0	11.0	9.0	5.0	7.0	28.0	26.0	0.0	25.0	47.0	13.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0262_gene_3100	5.0	21.0	26.0	15.0	16.0	11.0	23.0	47.0	0.0	66.0	49.0	36.0	0.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0025_gene_10685	1.0	13.0	12.0	11.0	5.0	13.0	19.0	46.0	0.0	43.0	57.0	28.0	1.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0086_gene_12775	0.0	0.0	0.0	0.0	2.0	2.0	1.0	4.0	0.0	3.0	2.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0147_gene_14613	4.0	19.0	22.0	12.0	13.0	15.0	49.0	41.0	3.0	49.0	49.0	21.0	2.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0314_gene_3872	7.0	11.0	25.0	24.0	16.0	17.0	51.0	60.0	0.0	60.0	77.0	35.0	1.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0050_gene_11442	0.0	10.0	5.0	8.0	7.0	7.0	21.0	11.0	0.0	26.0	9.0	11.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0224_gene_2557	1.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	10.0	5.0	0.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0373_gene_5007	1.0	2.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	5.0	2.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0510_gene_7586	0.0	1.0	1.0	0.0	10.0	1.0	10.0	5.0	0.0	9.0	3.0	5.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0038_gene_11029	0.0	2.0	0.0	0.0	1.0	1.0	4.0	14.0	1.0	11.0	10.0	3.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0067_gene_12061	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	3.0	2.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0138_gene_14191	0.0	1.0	0.0	1.0	4.0	1.0	2.0	6.0	0.0	3.0	0.0	3.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0236_gene_2781	0.0	2.0	0.0	1.0	3.0	0.0	8.0	5.0	0.0	18.0	7.0	3.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0297_gene_3636	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	13.0	8.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0418_gene_5740	0.0	2.0	4.0	0.0	5.0	1.0	10.0	8.0	0.0	6.0	3.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0496_gene_7204	0.0	1.0	1.0	1.0	1.0	1.0	7.0	4.0	0.0	5.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0587_gene_9239	0.0	1.0	0.0	1.0	2.0	1.0	7.0	1.0	0.0	3.0	5.0	1.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0160_gene_1527	3.0	5.0	22.0	11.0	7.0	8.0	24.0	41.0	0.0	52.0	44.0	24.0	2.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0167_gene_159	11.0	10.0	31.0	13.0	14.0	8.0	29.0	55.0	0.0	35.0	78.0	21.0	1.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0381_gene_510	2.0	16.0	14.0	10.0	9.0	7.0	30.0	47.0	1.0	45.0	67.0	28.0	0.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0434_gene_5883	3.0	10.0	28.0	17.0	14.0	6.0	36.0	62.0	1.0	57.0	57.0	31.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0078_gene_12579	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	6.0	5.0	5.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0214_gene_2448	2.0	3.0	4.0	6.0	5.0	0.0	19.0	12.0	0.0	16.0	8.0	10.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0346_gene_4481	0.0	0.0	0.0	0.0	3.0	0.0	3.0	3.0	0.0	5.0	6.0	3.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0395_gene_5290	9.0	25.0	53.0	32.0	10.0	16.0	51.0	64.0	0.0	57.0	77.0	27.0	0.0	41.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0174_gene_1666	0.0	3.0	2.0	2.0	2.0	2.0	7.0	2.0	0.0	33.0	2.0	9.0	2.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0402_gene_5440	10.0	40.0	37.0	43.0	16.0	26.0	68.0	69.0	1.0	89.0	118.0	40.0	1.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0431_gene_5862	0.0	2.0	0.0	0.0	1.0	1.0	4.0	5.0	0.0	15.0	2.0	7.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0076_gene_12518	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0083_gene_1266	0.0	8.0	10.0	4.0	4.0	4.0	8.0	18.0	0.0	19.0	24.0	5.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0121_gene_13718	0.0	1.0	1.0	1.0	0.0	0.0	3.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0226_gene_2631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0233_gene_271	0.0	1.0	2.0	2.0	1.0	2.0	9.0	18.0	0.0	10.0	18.0	7.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0243_gene_2861	0.0	2.0	0.0	0.0	1.0	0.0	7.0	4.0	0.0	9.0	4.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0458_gene_6473	0.0	0.0	1.0	0.0	1.0	0.0	4.0	2.0	0.0	4.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0504_gene_740	0.0	2.0	2.0	1.0	2.0	1.0	2.0	3.0	0.0	4.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0553_gene_8569	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0556_gene_8717	0.0	2.0	3.0	2.0	1.0	1.0	2.0	4.0	0.0	6.0	5.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0597_gene_9826	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0603_gene_9940	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	4.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0191_gene_1880	0.0	2.0	3.0	1.0	15.0	3.0	18.0	16.0	0.0	24.0	16.0	15.0	0.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0183_gene_174	23.0	124.0	95.0	128.0	68.0	70.0	234.0	305.0	3.0	284.0	424.0	180.0	7.0	98.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0289_gene_3493	17.0	48.0	88.0	87.0	50.0	50.0	124.0	159.0	5.0	165.0	200.0	83.0	3.0	56.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0002_gene_100	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH120
cazy_0095_gene_12874	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	3.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0516_gene_7656	2.0	9.0	7.0	7.0	1.0	7.0	7.0	8.0	1.0	20.0	8.0	7.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0124_gene_13810	0.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	12.0	3.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0177_gene_1702	11.0	39.0	37.0	34.0	26.0	34.0	88.0	111.0	3.0	99.0	137.0	71.0	0.0	35.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0181_gene_173	5.0	13.0	30.0	18.0	9.0	13.0	42.0	66.0	0.0	56.0	82.0	38.0	0.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0235_gene_2756	0.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	42.0	16.0	0.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0473_gene_6671	3.0	12.0	15.0	11.0	7.0	10.0	20.0	18.0	0.0	25.0	11.0	16.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0486_gene_6896	2.0	2.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	9.0	7.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0566_gene_8877	8.0	23.0	27.0	32.0	20.0	20.0	69.0	114.0	2.0	64.0	144.0	60.0	4.0	38.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0601_gene_9898	0.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH128
cazy_0590_gene_9458	1.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	1.0	4.0	5.0	6.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH129
cazy_0016_gene_10410	0.0	8.0	7.0	6.0	5.0	10.0	12.0	14.0	0.0	24.0	12.0	9.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0021_gene_10501	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	4.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0035_gene_10927	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	5.0	4.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0041_gene_11181	0.0	1.0	2.0	0.0	2.0	0.0	2.0	3.0	0.0	3.0	5.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0111_gene_13416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0119_gene_13599	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	6.0	6.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0131_gene_14008	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0151_gene_14631	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	9.0	3.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0155_gene_1485	7.0	25.0	41.0	36.0	18.0	19.0	69.0	89.0	0.0	110.0	108.0	55.0	3.0	32.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0175_gene_1695	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	2.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0188_gene_1838	2.0	3.0	0.0	0.0	7.0	1.0	3.0	9.0	0.0	18.0	5.0	9.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0189_gene_1866	4.0	15.0	16.0	16.0	14.0	21.0	35.0	44.0	1.0	31.0	42.0	16.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0209_gene_2380	4.0	9.0	34.0	19.0	3.0	11.0	50.0	64.0	1.0	47.0	108.0	41.0	2.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0240_gene_281	3.0	22.0	33.0	29.0	16.0	16.0	73.0	107.0	0.0	84.0	109.0	56.0	0.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0241_gene_282	5.0	23.0	44.0	49.0	20.0	27.0	133.0	146.0	7.0	141.0	196.0	83.0	2.0	42.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0251_gene_2974	0.0	0.0	1.0	0.0	4.0	0.0	1.0	2.0	0.0	6.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0260_gene_3079	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	8.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0296_gene_3617	2.0	16.0	25.0	27.0	12.0	11.0	41.0	67.0	1.0	58.0	97.0	45.0	0.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0313_gene_3784	0.0	1.0	0.0	0.0	0.0	0.0	1.0	8.0	1.0	4.0	23.0	13.0	0.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0317_gene_3909	1.0	4.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	1.0	10.0	4.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0355_gene_4759	2.0	2.0	1.0	2.0	2.0	2.0	10.0	10.0	0.0	7.0	4.0	5.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0366_gene_4883	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0454_gene_6353	0.0	2.0	3.0	4.0	3.0	7.0	15.0	9.0	0.0	25.0	7.0	6.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0466_gene_6610	0.0	4.0	4.0	8.0	2.0	1.0	11.0	14.0	1.0	13.0	11.0	6.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0482_gene_6852	0.0	0.0	1.0	0.0	5.0	2.0	5.0	8.0	0.0	10.0	2.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
