#queryid	MCT.f.0460	MCT.f.0461	MCT.f.0462	MCT.f.0463	MCT.f.0464	MCT.f.0465	MCT.f.0467	MCT.f.0468	MCT.f.0470	MCT.f.0472	MCT.f.0473	MCT.f.0475	MCT.f.0476	taxonomy
cazy_0640_gene_3018	0.0	0.0	0.0	39.0	0.0	0.0	6.0	3.0	1.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0720_gene_4987	2.0	1.0	0.0	0.0	12.0	0.0	3.0	2.0	1.0	13.0	3.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0041_gene_10615	2.0	0.0	2.0	0.0	17.0	0.0	5.0	1.0	0.0	7.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0048_gene_10701	1.0	0.0	0.0	0.0	9.0	0.0	4.0	3.0	2.0	5.0	15.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0057_gene_10871	2.0	1.0	1.0	0.0	9.0	0.0	3.0	2.0	4.0	5.0	11.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0144_gene_12997	0.0	1.0	4.0	0.0	22.0	0.0	5.0	3.0	0.0	13.0	3.0	2.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0159_gene_13176	1.0	0.0	5.0	1.0	30.0	1.0	6.0	6.0	2.0	8.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0249_gene_15575	3.0	0.0	3.0	0.0	11.0	0.0	8.0	6.0	2.0	8.0	5.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0378_gene_19519	4.0	0.0	0.0	1.0	8.0	0.0	6.0	8.0	1.0	9.0	3.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0475_gene_22685	1.0	1.0	2.0	0.0	15.0	0.0	1.0	0.0	0.0	8.0	0.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0681_gene_4077	2.0	1.0	1.0	69.0	10.0	0.0	3.0	1.0	0.0	8.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0491_gene_23157	0.0	0.0	3.0	0.0	14.0	0.0	1.0	3.0	1.0	4.0	1.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH53
cazy_0548_gene_24580	3.0	1.0	2.0	1.0	13.0	0.0	3.0	3.0	3.0	9.0	2.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH53
cazy_0437_gene_2157	2.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	4.0	6.0	3.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0551_gene_24633	0.0	0.0	1.0	0.0	3.0	0.0	1.0	2.0	2.0	2.0	6.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0653_gene_3387	6.0	0.0	2.0	1.0	14.0	0.0	2.0	5.0	3.0	12.0	5.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0180_gene_13628	9.0	3.0	8.0	0.0	30.0	0.0	12.0	14.0	3.0	16.0	5.0	2.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH63
cazy_0213_gene_14604	1.0	0.0	0.0	0.0	4.0	0.0	6.0	2.0	0.0	1.0	13.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH63
cazy_0857_gene_8026	6.0	1.0	3.0	0.0	27.0	0.0	10.0	10.0	6.0	9.0	4.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH63
cazy_0016_gene_10282	0.0	2.0	0.0	0.0	7.0	0.0	0.0	3.0	2.0	6.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0093_gene_11837	2.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	3.0	3.0	2.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0403_gene_20360	2.0	1.0	0.0	0.0	9.0	0.0	3.0	4.0	2.0	7.0	2.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0504_gene_23405	1.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0948_gene_9979	0.0	0.0	1.0	0.0	6.0	0.0	2.0	0.0	1.0	10.0	1.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0609_gene_26787	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH67
cazy_0705_gene_4844	4.0	1.0	1.0	0.0	37.0	0.0	6.0	15.0	1.0	11.0	4.0	2.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH67
cazy_0165_gene_1326	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0240_gene_15135	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0392_gene_20093	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0717_gene_4940	4.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	2.0	4.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0740_gene_5518	0.0	0.0	0.0	0.0	6.0	0.0	1.0	3.0	0.0	6.0	4.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0868_gene_8488	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0546_gene_24427	1.0	0.0	1.0	0.0	7.0	0.0	4.0	1.0	0.0	3.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0114_gene_12398	7.0	0.0	4.0	0.0	34.0	0.0	8.0	5.0	3.0	11.0	5.0	2.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0190_gene_13957	0.0	0.0	2.0	1.0	2.0	0.0	5.0	3.0	0.0	1.0	1.0	12.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0346_gene_18620	3.0	0.0	1.0	2.0	12.0	0.0	14.0	3.0	5.0	8.0	17.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0581_gene_25654	2.0	2.0	2.0	3.0	4.0	0.0	7.0	1.0	0.0	2.0	0.0	2.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0695_gene_4632	1.0	0.0	0.0	0.0	14.0	0.0	12.0	15.0	4.0	0.0	5.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0748_gene_5877	0.0	0.0	0.0	2.0	14.0	0.0	23.0	14.0	2.0	1.0	3.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0804_gene_7125	1.0	0.0	1.0	39.0	2.0	0.0	1.0	0.0	0.0	5.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0815_gene_7281	4.0	1.0	2.0	1.0	48.0	0.0	10.0	8.0	4.0	11.0	7.0	2.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0843_gene_7775	0.0	0.0	1.0	0.0	10.0	0.0	1.0	3.0	0.0	7.0	1.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0858_gene_8031	4.0	1.0	1.0	0.0	7.0	0.0	5.0	4.0	0.0	3.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0058_gene_10910	2.0	0.0	1.0	1.0	5.0	0.0	2.0	3.0	2.0	10.0	1.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0112_gene_12365	2.0	0.0	2.0	0.0	6.0	0.0	3.0	5.0	0.0	10.0	6.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0337_gene_18204	1.0	3.0	0.0	0.0	9.0	0.0	5.0	4.0	0.0	15.0	6.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0408_gene_20549	3.0	1.0	2.0	0.0	13.0	0.0	1.0	4.0	0.0	15.0	4.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0506_gene_23572	0.0	1.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	10.0	2.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0724_gene_5199	1.0	0.0	2.0	63.0	3.0	0.0	1.0	1.0	1.0	4.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0891_gene_8760	0.0	2.0	0.0	0.0	6.0	0.0	3.0	1.0	1.0	9.0	6.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0534_gene_24166	0.0	0.0	1.0	0.0	8.0	0.0	13.0	1.0	1.0	8.0	3.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH8
cazy_0817_gene_730	1.0	0.0	1.0	26.0	4.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH8
cazy_0550_gene_24606	2.0	0.0	1.0	1.0	2.0	0.0	5.0	4.0	1.0	6.0	0.0	11.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH84
cazy_0774_gene_6662	3.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	3.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH84
cazy_0330_gene_18052	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0451_gene_22116	0.0	1.0	0.0	0.0	9.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0520_gene_2379	4.0	0.0	0.0	0.0	9.0	0.0	4.0	3.0	2.0	14.0	5.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0862_gene_8240	1.0	4.0	2.0	0.0	13.0	0.0	0.0	3.0	1.0	10.0	6.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0919_gene_9321	3.0	0.0	1.0	0.0	7.0	0.0	2.0	2.0	3.0	6.0	8.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0163_gene_13180	3.0	1.0	3.0	2.0	3.0	0.0	5.0	4.0	0.0	2.0	2.0	20.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH89
cazy_0944_gene_9885	5.0	1.0	3.0	0.0	36.0	0.0	11.0	11.0	0.0	6.0	5.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH89
cazy_0042_gene_10653	1.0	0.0	0.0	1.0	8.0	0.0	6.0	1.0	1.0	4.0	8.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0059_gene_10950	1.0	0.0	1.0	0.0	10.0	0.0	7.0	4.0	4.0	11.0	23.0	3.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0434_gene_21543	1.0	0.0	0.0	1.0	9.0	0.0	3.0	2.0	0.0	7.0	12.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0801_gene_7042	11.0	4.0	4.0	0.0	28.0	0.0	9.0	13.0	5.0	27.0	7.0	4.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0835_gene_7693	1.0	0.0	0.0	0.0	6.0	0.0	2.0	2.0	1.0	2.0	10.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0025_gene_10404	1.0	0.0	0.0	0.0	8.0	0.0	4.0	2.0	3.0	4.0	11.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0071_gene_11441	3.0	0.0	0.0	0.0	29.0	0.0	7.0	6.0	4.0	17.0	5.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0098_gene_12147	6.0	0.0	1.0	1.0	15.0	0.0	4.0	6.0	4.0	21.0	6.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0121_gene_12476	7.0	3.0	2.0	0.0	42.0	0.0	10.0	23.0	14.0	39.0	17.0	5.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0166_gene_13351	4.0	0.0	4.0	1.0	29.0	0.0	7.0	7.0	2.0	12.0	3.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0215_gene_14657	5.0	0.0	3.0	0.0	20.0	0.0	5.0	7.0	2.0	5.0	7.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0483_gene_22974	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	9.0	2.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0502_gene_2337	6.0	5.0	3.0	0.0	21.0	0.0	17.0	21.0	3.0	36.0	12.0	3.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0660_gene_3506	5.0	3.0	0.0	0.0	31.0	0.0	6.0	13.0	4.0	30.0	9.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0782_gene_6863	1.0	0.0	0.0	0.0	10.0	0.0	7.0	6.0	3.0	8.0	16.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0035_gene_10505	4.0	0.0	2.0	3.0	41.0	0.0	23.0	46.0	5.0	1.0	2.0	5.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0043_gene_10669	13.0	1.0	5.0	0.0	60.0	0.0	23.0	16.0	2.0	42.0	7.0	0.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0099_gene_12154	3.0	0.0	4.0	0.0	27.0	0.0	12.0	3.0	4.0	17.0	6.0	4.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0110_gene_12329	6.0	3.0	6.0	0.0	39.0	0.0	18.0	18.0	2.0	31.0	6.0	2.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0138_gene_12867	2.0	0.0	0.0	0.0	20.0	0.0	6.0	1.0	1.0	11.0	3.0	4.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0237_gene_15059	3.0	0.0	3.0	0.0	15.0	0.0	18.0	5.0	2.0	14.0	3.0	0.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0703_gene_4808	12.0	2.0	4.0	0.0	39.0	0.0	9.0	14.0	5.0	27.0	9.0	1.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0946_gene_9955	4.0	0.0	3.0	1.0	23.0	0.0	14.0	7.0	1.0	18.0	3.0	0.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0010_gene_10167	5.0	0.0	6.0	0.0	36.0	0.0	5.0	16.0	3.0	16.0	5.0	1.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0034_gene_10483	3.0	1.0	2.0	0.0	28.0	0.0	13.0	7.0	4.0	12.0	3.0	1.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0142_gene_12939	3.0	1.0	2.0	0.0	9.0	0.0	13.0	5.0	4.0	8.0	19.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0204_gene_14209	2.0	0.0	1.0	5.0	9.0	0.0	4.0	4.0	1.0	4.0	2.0	22.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0248_gene_15564	2.0	3.0	4.0	0.0	19.0	0.0	7.0	1.0	3.0	13.0	1.0	2.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0647_gene_3162	7.0	1.0	5.0	1.0	27.0	0.0	7.0	11.0	2.0	8.0	5.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0108_gene_12272	8.0	2.0	4.0	1.0	19.0	0.0	13.0	7.0	6.0	22.0	57.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0207_gene_14274	1.0	0.0	2.0	0.0	20.0	0.0	8.0	6.0	2.0	7.0	11.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0220_gene_14736	2.0	2.0	2.0	0.0	15.0	0.0	2.0	8.0	1.0	5.0	23.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0239_gene_15077	0.0	1.0	1.0	0.0	16.0	0.0	8.0	3.0	1.0	9.0	13.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0247_gene_15563	3.0	0.0	1.0	0.0	35.0	0.0	4.0	14.0	3.0	13.0	4.0	3.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0275_gene_16319	4.0	0.0	0.0	0.0	15.0	0.0	5.0	2.0	1.0	4.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0305_gene_17380	1.0	0.0	1.0	0.0	10.0	0.0	7.0	3.0	0.0	9.0	14.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0329_gene_18013	2.0	0.0	1.0	0.0	17.0	0.0	3.0	4.0	3.0	18.0	10.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0381_gene_1968	2.0	1.0	2.0	0.0	6.0	0.0	1.0	2.0	3.0	11.0	1.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0659_gene_3505	4.0	2.0	0.0	0.0	19.0	0.0	6.0	11.0	4.0	23.0	6.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0693_gene_4587	1.0	3.0	3.0	0.0	13.0	0.0	4.0	6.0	3.0	19.0	5.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0840_gene_7734	7.0	1.0	3.0	0.0	7.0	0.0	4.0	6.0	7.0	9.0	7.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0012_gene_10241	1.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	9.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH99
cazy_0535_gene_24183	0.0	1.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT1
cazy_0589_gene_26000	0.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT1
cazy_0888_gene_8718	0.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT10
cazy_0532_gene_24112	2.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	2.0	4.0	8.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_0916_gene_9244	0.0	0.0	0.0	2.0	3.0	0.0	6.0	5.0	1.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_0758_gene_6062	1.0	0.0	2.0	0.0	10.0	0.0	10.0	1.0	1.0	9.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0011_gene_10205	1.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	2.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0020_gene_10330	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0029_gene_10465	2.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0033_gene_10482	1.0	0.0	1.0	1.0	8.0	0.0	4.0	0.0	2.0	6.0	3.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0069_gene_11345	0.0	0.0	1.0	0.0	4.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0078_gene_1156	0.0	0.0	0.0	6.0	0.0	0.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0081_gene_1161	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0085_gene_11658	1.0	1.0	2.0	0.0	4.0	0.0	1.0	1.0	0.0	6.0	2.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0101_gene_12163	1.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0107_gene_12245	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0113_gene_12374	0.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0115_gene_12400	0.0	0.0	0.0	3.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0125_gene_12520	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0160_gene_13178	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0193_gene_13988	0.0	2.0	1.0	0.0	12.0	0.0	5.0	1.0	1.0	5.0	7.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0198_gene_1404	0.0	1.0	0.0	0.0	4.0	0.0	3.0	4.0	0.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0199_gene_1405	2.0	0.0	1.0	0.0	9.0	0.0	2.0	3.0	3.0	4.0	8.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0234_gene_14958	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0291_gene_17060	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	5.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
